0 1 12 13	1	0+(1+(12*13))		
0 12 12 13	1	0+((12*12)+13)		
0 12 13 13	1	0+((13*13)-12)		
1 1 11 13	1	1+((1+11)*13)		
1 1 12 12	1	1+((1+12)*12)		
1 1 12 13	1	1*(1+(12*13))		
1 1 13 13	1	1+(13*(13-1))		
1 2 6 13	1	1+(13*(2*6))		
1 2 10 13	1	1+((10+2)*13)		
1 2 11 12	1	1+((11+2)*12)		
1 2 12 13	1	((12*13)+2)-1		
1 3 4 13	1	1+(13*(3*4))		
1 3 9 13	1	1+(13*(3+9))		
1 3 10 12	1	1+((10+3)*12)		
1 3 11 13	1	((1+13)*11)+3		
1 4 8 13	1	1+(13*(4+8))		
1 4 9 12	1	1+(12*(4+9))		
1 5 7 13	1	1+(13*(5+7))		
1 5 8 12	1	1+(12*(5+8))		
1 6 6 13	1	1+(13*(6+6))		
1 6 7 12	1	1+(12*(6+7))		
1 6 13 13	1	1+((13+13)*6)		
1 11 12 13	2	((1+11)*12)+13	((1+13)*12)-11	
1 11 13 13	2	(13*13)-(1+11)	1+((11*13)+13)	
1 12 12 12	1	1+(12+(12*12))		
1 12 12 13	3	1*((12*12)+13)	((1+12)*13)-12	((1/12)+13)*12
1 12 13 13	3	1*((13*13)-12)	(12*(13-1))+13	((1/13)+12)*13
1 13 13 13	1	(1+(13*13))-13		
2 2 12 13	1	(12*13)+(2/2)		
2 3 7 11	1	(11*(2*7))+3		
2 3 8 10	1	(10*(2*8))-3		
2 3 11 12	1	(11*(12+2))+3		
2 3 12 13	1	((12*13)+3)-2		
2 5 9 9	1	(2*(9*9))-5		
2 6 12 13	1	(12*(2*6))+13		
2 6 13 13	1	(13*13)-(2*6)		
2 7 10 13	1	(10*(13+2))+7		
2 7 11 12	1	(12*(2*7))-11		
2 7 11 13	1	(11*13)+(2*7)		
2 8 9 13	1	13+(2*(8*9))		
2 8 11 13	1	(11*(13+2))-8		
2 10 12 13	1	((10+2)*12)+13		
2 10 13 13	1	(13*13)-(10+2)		
2 11 12 12	2	11+((12*12)+2)	(12*(12+2))-11	
2 11 12 13	2	(11*13)+(12+2)	((11+2)*13)-12	
3 3 10 13	1	(10*(13+3))-3		
3 3 11 11	1	(11*(11+3))+3		
3 3 12 13	1	(12*13)+(3/3)		
3 4 4 10	1	(10*(4*4))-3		
3 4 5 8	1	(4*(5*8))-3		
3 4 10 11	1	((10+4)*11)+3		
3 4 10 12	1	(10*(12+4))-3		
3 4 12 13	2	((12*13)+4)-3	(12*(3*4))+13	
3 4 13 13	1	(13*13)-(3*4)		
3 5 6 9	1	(3*(6*9))-5		
3 5 7 10	1	(10*(3*5))+7		
3 5 8 11	1	(11*(3*5))-8		
3 5 9 11	1	(11*(5+9))+3		
3 5 10 11	1	(10*(11+5))-3		
3 6 8 11	1	(11*(6+8))+3		
3 6 8 13	1	13+(3*(6*8))		
3 6 10 10	1	(10*(10+6))-3		
3 7 7 10	1	10+(3*(7*7))		
3 7 7 11	1	(11*(7+7))+3		
3 7 8 11	1	(3*(7*8))-11		
3 7 8 13	1	((13+7)*8)-3		
3 7 9 10	1	(10*(7+9))-3		
3 7 9 13	1	((13+9)*7)+3		
3 7 10 12	2	((10+12)*7)+3	(10*(12+3))+7	
3 7 11 11	1	((11+11)*7)+3		
3 8 8 10	1	(10*(8+8))-3		
3 8 8 12	1	((12+8)*8)-3		
3 8 9 11	1	((11+9)*8)-3		
3 8 10 10	1	((10+10)*8)-3		
3 8 11 12	1	(11*(12+3))-8		
3 9 10 13	1	(10*13)+(3*9)		
3 9 12 13	1	(12*(3+9))+13		
3 9 13 13	2	(13*13)-(3+9)	13+((13+3)*9)	
3 10 12 12	1	10+((12*12)+3)		
3 10 12 13	1	((10+3)*13)-12		
3 11 11 12	2	((11+3)*12)-11	(11*11)+(12*3)	
3 11 11 13	1	11+((11*13)+3)		
4 4 9 13	2	13+(4*(4*9))	((13+4)*9)+4	
4 4 12 13	1	(12*13)+(4/4)		
4 5 9 12	1	((12+5)*9)+4		
4 5 12 13	1	((12*13)+5)-4		
4 6 6 13	1	13+(4*(6*6))		
4 6 7 11	1	(4*(6*7))-11		
4 6 9 11	1	((11+6)*9)+4		
4 7 9 10	1	((10+7)*9)+4		
4 7 10 11	1	(10*(11+4))+7		
4 7 10 13	1	((10+13)*7)-4		
4 7 11 12	1	((11+12)*7)-4		
4 8 9 9	1	4+((8+9)*9)		
4 8 11 11	1	(11*(11+4))-8		
4 8 12 13	1	(12*(4+8))+13		
4 8 13 13	1	(13*13)-(4+8)		
4 9 10 13	1	(10*4)+(13*9)		
4 9 11 11	1	(11*11)+(4*9)		
4 9 12 12	1	(12*12)+(4+9)		
4 9 12 13	2	(13*(4+9))-12	((12+4)*9)+13	
4 10 11 12	1	((10+4)*12)-11		
4 10 11 13	1	10+((11*13)+4)		
