0 2 13 13	1	0+((13*13)-2)		
0 11 12 13	1	0+(11+(12*13))		
1 1 12 13	1	((1+13)*12)-1		
1 1 13 13	1	(13*13)-(1+1)		
1 2 7 12	1	(12*(2*7))-1		
1 2 12 12	1	(12*(12+2))-1		
1 2 12 13	1	((1+12)*13)-2		
1 2 13 13	1	1*((13*13)-2)		
1 3 7 8	1	(3*(7*8))-1		
1 3 11 12	1	((11+3)*12)-1		
1 3 13 13	1	(1+(13*13))-3		
1 4 6 7	1	(4*(6*7))-1		
1 4 10 12	1	((10+4)*12)-1		
1 5 9 12	1	(12*(5+9))-1		
1 6 8 12	1	(12*(6+8))-1		
1 7 7 12	1	(12*(7+7))-1		
1 7 11 13	1	((11+13)*7)-1		
1 7 12 12	1	((12+12)*7)-1		
1 8 8 13	1	((13+8)*8)-1		
1 8 9 12	1	((12+9)*8)-1		
1 8 10 11	1	((10+11)*8)-1		
1 10 12 13	1	1+(10+(12*13))		
1 11 11 13	1	((1+11)*13)+11		
1 11 12 12	1	((1+12)*12)+11		
1 11 12 13	1	1*(11+(12*13))		
1 11 13 13	2	((1+13)*11)+13	11+(13*(13-1))	
1 12 12 13	1	(12+(12*13))-1		
2 2 11 13	2	((11+2)*13)-2	(11*(13+2))+2	
2 3 5 11	1	(11*(3*5))+2		
2 3 10 13	1	((10+3)*13)-2		
2 3 11 12	1	(11*(12+3))+2		
2 4 9 13	1	(13*(4+9))-2		
2 4 11 11	1	(11*(11+4))+2		
2 4 13 13	2	((13*13)+2)-4	(13*13)-(4/2)	
2 5 8 13	1	(13*(5+8))-2		
2 5 9 9	1	(2*(9*9))+5		
2 5 10 11	1	((10+5)*11)+2		
2 6 7 13	1	(13*(6+7))-2		
2 6 9 11	1	(11*(6+9))+2		
2 6 11 13	1	11+(13*(2*6))		
2 7 8 10	1	(10*(2*8))+7		
2 7 8 11	1	(11*(7+8))+2		
2 7 11 13	1	(11*(2*7))+13		
2 8 9 11	1	(11*(2*8))-9		
2 9 10 13	1	(10*(2*9))-13		
2 9 12 13	1	(12*13)+(2+9)		
2 10 11 13	1	((10+2)*13)+11		
