0 6 13 13	1	0+((13*13)-6)		
0 7 12 13	1	0+((12*13)+7)		
1 2 9 9	1	1+(2*(9*9))		
1 3 6 9	1	1+(3*(6*9))		
1 5 9 13	1	1+((13+5)*9)		
1 5 12 13	1	((1+13)*12)-5		
1 5 13 13	1	(13*13)-(1+5)		
1 6 9 12	1	1+((12+6)*9)		
1 6 12 13	2	1+((12*13)+6)	((1+12)*13)-6	
1 6 13 13	1	1*((13*13)-6)		
1 7 9 11	1	1+((11+7)*9)		
1 7 11 13	1	((1+11)*13)+7		
1 7 12 12	1	((1+12)*12)+7		
1 7 12 13	1	1*((12*13)+7)		
1 7 13 13	2	(1+(13*13))-7	(13*(13-1))+7	
1 8 9 10	1	1+((10+8)*9)		
1 8 12 13	1	((12*13)+8)-1		
1 9 9 9	1	1+(9*(9+9))		
1 9 11 13	1	((1+13)*11)+9		
2 2 11 13	1	(11*(13+2))-2		
2 3 5 11	1	(11*(3*5))-2		
2 3 8 10	1	(10*(2*8))+3		
2 3 11 12	1	(11*(12+3))-2		
2 3 13 13	1	(13*13)-(2*3)		
2 4 11 11	1	(11*(11+4))-2		
2 4 13 13	1	(13*13)-(2+4)		
2 5 7 12	1	(12*(2*7))-5		
2 5 10 11	1	((10+5)*11)-2		
2 5 12 12	1	(12*(12+2))-5		
2 5 12 13	1	(12*13)+(2+5)		
2 6 7 13	1	(13*(2*6))+7		
2 6 9 11	1	(11*(6+9))-2		
2 6 11 13	1	((11+2)*13)-6		
2 7 8 11	1	(11*(7+8))-2		
2 7 9 11	1	(11*(2*7))+9		
2 7 10 13	2	((10+13)*7)+2	((10+2)*13)+7	
2 7 11 12	2	((11+12)*7)+2	((11+2)*12)+7	
2 8 11 13	1	(11*(2*8))-13		
2 8 13 13	1	((13*13)+2)-8		
2 9 11 12	1	(11*(12+2))+9		
2 9 12 13	1	((12*13)+9)-2		
2 10 11 13	1	(10*2)+(11*13)		
2 10 13 13	1	(10*(13+2))+13		
2 12 13 13	1	(13*13)-(12/2)		
3 3 10 13	1	(10*(13+3))+3		
3 3 13 13	1	(13*13)-(3+3)		
3 4 4 10	1	(10*(4*4))+3		
3 4 5 8	1	3+(4*(5*8))		
3 4 7 13	1	(13*(3*4))+7		
3 4 10 12	1	(10*(12+4))+3		
3 4 12 13	1	(12*13)+(3+4)		
3 5 7 8	1	(3*(7*8))-5		
3 5 10 11	1	(10*(11+5))+3		
3 5 10 13	1	(10*(3*5))+13		
3 5 11 12	1	((11+3)*12)-5		
3 6 10 10	1	(10*(10+6))+3		
3 6 10 13	1	((10+3)*13)-6		
3 7 8 13	1	((13+7)*8)+3		
3 7 9 10	1	(10*(7+9))+3		
3 7 9 13	1	(13*(3+9))+7		
3 7 10 12	1	((10+3)*12)+7		
3 8 8 10	1	(10*(8+8))+3		
3 8 8 12	1	((12+8)*8)+3		
3 8 9 11	1	((11+9)*8)+3		
3 8 10 10	1	((10+10)*8)+3		
3 9 11 11	1	(11*(11+3))+9		
3 9 13 13	1	((13*13)+3)-9		
3 10 11 13	1	(10*13)+(11*3)		
3 10 12 13	2	(10+(12*13))-3	(10*(12+3))+13	
3 11 13 13	1	(11*(13+3))-13		
4 4 11 13	1	(11*(4*4))-13		
4 5 6 7	1	(4*(6*7))-5		
4 5 10 12	1	((10+4)*12)-5		
4 5 11 13	1	(11*13)+(4*5)		
4 6 9 13	1	(13*(4+9))-6		
4 7 8 13	1	(13*(4+8))+7		
4 7 9 12	1	(12*(4+9))+7		
4 7 10 13	1	(10*(13+4))-7		
4 9 10 11	1	((10+4)*11)+9		
4 9 10 13	1	10+((13+4)*9)		
4 10 11 13	1	(10*(11+4))+13		
4 10 13 13	1	((13*13)+4)-10		
4 11 12 13	2	(11+(12*13))-4	(11*(12+4))-13	
5 5 6 13	1	13+(5*(5*6))		
5 5 7 12	1	(5*(5*7))-12		
5 5 9 12	1	(12*(5+9))-5		
5 6 8 12	1	(12*(6+8))-5		
5 6 8 13	1	(13*(5+8))-6		
5 7 7 12	1	(12*(7+7))-5		
5 7 7 13	1	(13*(5+7))+7		
5 7 8 12	1	(12*(5+8))+7		
5 7 10 12	1	(10*(12+5))-7		
5 7 11 13	1	((11+13)*7)-5		
5 7 12 12	1	((12+12)*7)-5		
5 8 8 13	1	((13+8)*8)-5		
5 8 9 12	1	((12+9)*8)-5		
5 8 10 11	1	((10+11)*8)-5		
5 9 9 11	1	(11*(5+9))+9		
5 9 10 12	1	10+((12+5)*9)		
5 9 11 12	1	(11*5)+(12*9)		
5 10 10 13	1	(10*(10+5))+13		
5 11 11 13	1	(11*(11+5))-13		
5 11 13 13	1	((13*13)+5)-11		
5 12 12 13	1	(12+(12*13))-5		
6 6 7 13	2	(13*(6+7))-6	(13*(6+6))+7	
6 7 7 12	1	(12*(6+7))+7		
6 7 10 11	1	(10*(11+6))-7		
6 7 11 11	1	(11*11)+(6*7)		
6 7 12 13	1	(12*6)+(13*7)		
6 7 13 13	1	((13+13)*6)+7		
6 8 9 11	1	(11*(6+8))+9		
6 8 9 13	1	((13+6)*9)-8		
6 8 11 13	1	11+((13+6)*8)		
6 9 10 11	1	10+((11+6)*9)		
6 9 10 13	1	(10*(6+9))+13		
6 10 11 13	1	((10+6)*11)-13		
6 12 12 13	1	(12*12)+(13+6)		
6 12 13 13	3	((13*13)+6)-12	((12*13)+13)-6	((12+13)*6)+13
6 13 13 13	1	13*(13-(6/13))		
7 7 9 11	1	(11*(7+7))+9		
7 7 10 10	1	(10*(10+7))-7		
7 8 9 10	1	(10*(8+9))-7		
7 8 9 12	1	((12+7)*9)-8		
7 8 9 13	1	(13*7)+(8*9)		
7 8 10 13	1	(10*(7+8))+13		
7 8 11 12	1	11+((12+7)*8)		
7 9 9 13	1	((13+9)*7)+9		
7 9 10 10	2	(10*10)+(7*9)	10+((10+7)*9)	
7 9 10 12	1	((10+12)*7)+9		
7 9 11 11	1	((11+11)*7)+9		
7 9 11 13	1	(11*(7+9))-13		
7 11 13 13	1	(11*13)+(13+7)		
7 12 12 12	1	12+((12*12)+7)		
7 12 12 13	2	((12+13)*7)-12	12*(13+(7/12))	
7 12 13 13	1	(12+(7/13))*13		
7 13 13 13	1	((13*13)+7)-13		
8 8 9 11	2	(11*9)+(8*8)	((11+8)*9)-8	
8 8 11 11	1	11+((11+8)*8)		
8 8 11 13	1	(11*(8+8))-13		
8 9 9 10	2	10+((8+9)*9)	((10+9)*9)-8	
8 9 10 11	1	((10+9)*8)+11		
8 9 13 13	1	((13+9)*8)-13		
8 10 12 13	1	((10+12)*8)-13		
8 11 11 13	1	((11+11)*8)-13		
8 11 12 12	1	11+((12*12)+8)		
8 11 12 13	1	(11*13)+(12+8)		
9 10 12 12	1	10+((12*12)+9)		
9 11 11 13	1	11+((11*13)+9)		
10 10 11 13	1	10+(10+(11*13))		
