1 2 9 11	1	1+(11*(2*9))		
1 2 10 10	1	(10*(10*2))-1		
1 3 6 11	1	1+(11*(3*6))		
1 4 5 10	1	(10*(4*5))-1		
1 5 5 8	1	(5*(5*8))-1		
1 5 11 13	1	1+(11*(13+5))		
1 6 11 12	1	1+(11*(12+6))		
1 7 10 13	1	(10*(13+7))-1		
1 7 11 11	1	1+(11*(11+7))		
1 8 10 11	1	1+((10+8)*11)		
1 8 10 12	1	(10*(12+8))-1		
1 8 12 13	1	((12+13)*8)-1		
1 9 9 11	1	1+(11*(9+9))		
1 9 9 13	1	1+((13+9)*9)		
1 9 10 11	1	(10*(11+9))-1		
1 9 10 12	1	1+((10+12)*9)		
1 9 11 11	1	1+((11+11)*9)		
1 10 10 10	1	(10*(10+10))-1		
2 4 13 13	1	(13*(13+2))+4		
2 7 8 12	1	(12*(2*8))+7		
2 8 9 13	1	(13*(2*8))-9		
3 4 5 13	1	(13*(3*5))+4		
3 4 7 7	1	3+(4*(7*7))		
3 4 12 13	1	((12+3)*13)+4		
3 7 8 8	1	(3*(8*8))+7		
3 7 9 10	1	10+(3*(7*9))		
3 7 10 11	1	(10*(3*7))-11		
3 7 12 13	1	(12*(13+3))+7		
3 9 13 13	1	(13*(13+3))-9		
3 10 13 13	1	(10*3)+(13*13)		
4 4 7 12	1	(12*(4*4))+7		
4 4 9 13	1	(13*(4*4))-9		
4 4 11 13	1	((11+4)*13)+4		
4 5 10 13	1	((10+5)*13)+4		
4 5 12 13	1	(12*(13+4))-5		
4 6 7 8	1	(4*(6*8))+7		
4 6 9 13	1	(13*(6+9))+4		
4 7 8 13	1	(13*(7+8))+4		
4 7 12 12	1	(12*(12+4))+7		
4 9 12 13	1	((12+4)*13)-9		
4 11 12 13	1	(11*(13+4))+12		
5 5 12 12	1	(12*(12+5))-5		
5 6 7 11	1	(5*(6*7))-11		
5 6 11 12	1	((11+6)*12)-5		
5 6 13 13	1	(13*13)+(5*6)		
5 7 10 12	1	((10+7)*12)-5		
5 7 11 12	1	((11+5)*12)+7		
5 8 9 12	1	(12*(8+9))-5		
5 9 11 13	1	((11+5)*13)-9		
5 11 12 12	2	(11*5)+(12*12)	(11*(12+5))+12	
6 7 10 12	1	((10+6)*12)+7		
6 9 10 13	2	((10+6)*13)-9	(10*(13+6))+9	
6 10 11 13	1	(11*(13+6))-10		
6 11 11 12	1	(11*(11+6))+12		
6 11 11 13	1	(11*11)+(13*6)		
7 7 9 12	1	(12*(7+9))+7		
7 8 8 12	1	(12*(8+8))+7		
7 8 11 13	2	((11+13)*8)+7	(11*13)+(7*8)	
7 8 12 12	1	((12+12)*8)+7		
7 9 9 13	1	(13*(7+9))-9		
7 9 10 12	1	(10*(12+7))+9		
7 9 12 13	1	(12*9)+(13*7)		
7 10 11 12	2	((10+7)*11)+12	(11*(12+7))-10	
8 8 9 13	1	(13*(8+8))-9		
8 9 10 11	1	(10*(11+8))+9		
8 9 10 13	2	((10+13)*9)-8	10+((13+8)*9)	
8 9 11 12	2	(11*(8+9))+12	((11+12)*9)-8	
8 9 13 13	1	((13+13)*8)-9		
8 10 11 11	1	(11*(11+8))-10		
8 10 11 13	1	(10*(13+8))-11		
9 9 10 10	1	(10*(10+9))+9		
9 9 10 12	1	10+((12+9)*9)		
9 10 10 11	3	((10+9)*11)-10	10+((10+11)*9)	(10*10)+(11*9)
9 10 11 12	1	(10*(12+9))-11		
10 10 11 11	1	(10*(10+11))-11		
