1 9 9 12	1	(1+(9*9))*12	
2 7 12 12	1	12*((12*7)-2)	
2 8 10 12	1	((10*8)+2)*12	
2 8 11 11	1	((11*11)+2)*8	
3 8 10 12	1	((10*12)+3)*8	
4 6 12 13	1	12*((13*6)+4)	
5 6 13 13	1	((13*13)-5)*6	
5 7 11 12	1	((11*7)+5)*12	
6 8 9 13	1	((13*9)+6)*8	
6 8 11 12	1	((11*8)-6)*12	
6 8 12 13	1	((12*13)+8)*6	
6 9 10 11	1	(10*(11*9))-6	
6 10 12 12	1	(10+(12*6))*12	
7 8 10 13	1	((10*13)-7)*8	
7 9 12 13	1	12*((13*7)-9)	
7 10 12 12	1	((10*7)+12)*12	
8 9 10 12	2	((10*9)-8)*12	(10+(8*9))*12
8 9 11 12	1	((11*12)-9)*8	
8 10 11 13	1	((10*11)+13)*8	
9 9 12 12	1	12+(12*(9*9))	
