0 9 9 12	1	0+(12*(9*9))
1 8 9 12	1	(1+8)*(12*9)
1 8 10 12	1	(1+(10*8))*12
1 9 9 11	1	(1+11)*(9*9)
1 9 9 12	1	1*(12*(9*9))
1 9 9 13	1	(13-1)*(9*9)
1 9 10 12	1	(10-1)*(12*9)
2 6 9 9	1	2*(6*(9*9))
2 7 9 12	1	12*((2+7)*9)
2 9 9 10	1	(10+2)*(9*9)
2 9 10 11	1	((10*11)-2)*9
2 9 11 12	1	(11-2)*(12*9)
3 3 9 12	1	12*(3*(3*9))
3 4 9 9	1	3*(4*(9*9))
3 6 6 9	1	3*(6*(6*9))
3 6 9 12	1	12*((3+6)*9)
3 6 12 13	1	12*((13*6)+3)
3 7 12 12	1	12*((12*7)-3)
3 9 9 9	1	(3+9)*(9*9)
3 9 12 12	1	12*((12-3)*9)
4 5 9 12	1	12*((4+5)*9)
4 7 11 12	1	((11*7)+4)*12
4 8 9 9	1	(4+8)*(9*9)
4 8 9 13	1	((13*8)+4)*9
4 8 11 11	1	(11*(11*8))+4
4 9 12 13	1	12*((13-4)*9)
5 6 9 13	1	(13+5)*(6*9)
5 7 9 9	1	(5+7)*(9*9)
6 6 9 9	1	(6+6)*(9*9)
6 6 9 12	1	(12+6)*(6*9)
6 6 12 13	1	((12*13)+6)*6
6 7 9 11	1	(11+7)*(6*9)
6 7 13 13	1	((13*13)-7)*6
6 8 9 10	1	(10+8)*(6*9)
6 9 9 9	1	6*(9*(9+9))
6 9 12 12	1	12*((12*6)+9)
7 8 11 12	1	((11*8)-7)*12
7 10 11 12	1	((10*7)+11)*12
7 10 12 13	1	12*((13*7)-10)
8 9 9 12	1	12*((8*9)+9)
8 9 10 10	1	((10*10)+8)*9
8 9 12 12	1	(12+(12*8))*9
8 10 12 12	1	(10*(12*8))+12
9 9 9 11	1	((11*9)+9)*9
9 9 9 13	1	((13*9)-9)*9
9 9 10 12	1	((10*9)-9)*12
9 10 12 12	1	((10*12)-12)*9
9 11 11 13	1	((11*11)-13)*9
