0 8 11 11	1	0+(11*(11*8))
1 7 11 11	1	(1+7)*(11*11)
1 8 10 11	1	(1+10)*(11*8)
1 8 10 12	1	(1+(10*12))*8
1 8 11 11	1	1*(11*(11*8))
1 8 11 12	1	11*((12-1)*8)
1 9 11 11	1	11*(11*(9-1))
2 4 11 11	1	11*(11*(2*4))
2 6 11 11	1	11*(11*(2+6))
2 8 9 11	1	11*((2+9)*8)
2 8 11 13	1	11*((13-2)*8)
2 9 10 11	1	((10*9)-2)*11
2 10 11 11	1	(10-2)*(11*11)
3 5 11 11	1	11*(11*(3+5))
3 7 11 13	1	11*((13*7)-3)
3 8 8 11	1	11*((3+8)*8)
3 11 11 11	1	11*(11*(11-3))
4 4 11 11	1	11*(11*(4+4))
4 7 8 11	1	11*((4+7)*8)
4 7 11 12	1	11*((12*7)+4)
4 8 9 13	1	((13*9)+4)*8
4 9 9 12	1	(12*(9*9))-4
4 9 11 13	1	11*((13+9)*4)
4 10 11 12	1	(10+12)*(11*4)
4 11 11 11	1	11*((11+11)*4)
4 11 11 12	1	11*(11*(12-4))
5 6 8 11	1	11*((5+6)*8)
5 11 11 13	1	11*(11*(13-5))
6 10 11 13	1	(10+(13*6))*11
7 9 9 11	1	11*(7+(9*9))
7 11 11 11	1	11*(11+(11*7))
8 8 10 11	1	((10*8)+8)*11
8 8 10 12	1	(10*(12*8))+8
8 8 11 12	1	11*((12*8)-8)
8 9 10 13	1	((10*13)-9)*8
8 9 12 13	1	((12*9)+13)*8
8 10 11 11	1	((10*11)+11)*8
8 11 11 12	1	((11*12)-11)*8
9 11 11 11	1	11*((11*9)-11)
10 10 11 12	1	((10*10)-12)*11
