1 7 11 11	1	11*((11*7)-1)
2 6 11 13	1	11*((13*6)-2)
4 6 11 12	1	11*((12*6)+4)
4 6 11 13	1	11*((13+6)*4)
4 7 10 12	1	(10*(12*7))-4
4 7 11 12	1	11*((12+7)*4)
4 8 8 13	1	(13*(8*8))+4
4 8 9 11	1	11*(4+(8*9))
4 8 10 11	1	((10*8)-4)*11
4 8 11 11	1	11*((11+8)*4)
4 9 10 11	1	(10+9)*(11*4)
5 9 9 11	1	11*((9*9)-5)
5 9 13 13	1	(13*(13*5))-9
5 11 11 13	1	11*(11+(13*5))
6 7 10 11	1	((10*7)+6)*11
6 10 11 11	1	(10+(11*6))*11
7 8 11 12	1	11*((12*7)-8)
7 9 11 13	1	11*(13+(7*9))
7 11 11 11	1	(11*(11*7))-11
8 8 11 12	1	11*(12+(8*8))
8 11 11 12	1	11*((11*8)-12)
