0 7 11 11	1	0+(11*(11*7))	
1 6 11 11	1	(1+6)*(11*11)	
1 6 11 13	1	11*((13*6)-1)	
1 7 10 11	1	(1+10)*(11*7)	
1 7 10 12	1	(1+(10*12))*7	
1 7 11 11	1	1*(11*(11*7))	
1 7 11 12	1	11*((12-1)*7)	
1 8 11 11	1	11*(11*(8-1))	
2 5 11 11	1	11*(11*(2+5))	
2 5 13 13	1	(13*(13*5))+2	
2 7 9 11	1	11*((2+9)*7)	
2 7 11 13	1	11*((13-2)*7)	
2 9 11 11	1	11*(11*(9-2))	
3 4 11 11	1	11*(11*(3+4))	
3 7 8 11	1	11*((3+8)*7)	
3 8 10 11	1	((10*8)-3)*11	
3 10 11 11	1	(10-3)*(11*11)	
4 7 7 11	1	11*((4+7)*7)	
4 7 9 13	1	((13*9)+4)*7	
4 9 9 11	1	11*((9*9)-4)	
4 11 11 11	1	11*(11*(11-4))	
5 6 7 11	1	11*((5+6)*7)	
5 6 11 12	1	11*((12*6)+5)	
5 8 9 11	1	11*(5+(8*9))	
5 11 11 12	1	11*(11*(12-5))	
5 11 12 13	1	11*(12+(13*5))	
6 11 11 11	1	11*(11+(11*6))	
6 11 11 13	2	(11*(13*6))-11	11*(11*(13-6))
7 7 10 11	1	((10*7)+7)*11	
7 7 10 12	1	(10*(12*7))+7	
7 7 11 12	1	11*((12*7)-7)	
7 9 10 13	1	((10*13)-9)*7	
7 9 12 13	1	((12*9)+13)*7	
7 10 11 11	1	((10*11)+11)*7	
7 11 11 12	1	((11*12)-11)*7	
8 8 11 13	1	11*(13+(8*8))	
8 11 11 11	1	11*((11*8)-11)	
9 10 11 13	1	((10*9)-13)*11	
