0 8 10 10	1	0+(10*(10*8))
1 7 10 10	1	(1+7)*(10*10)
1 8 9 10	1	(1+9)*(10*8)
1 8 9 11	1	(1+(11*9))*8
1 8 10 10	1	1*(10*(10*8))
1 8 10 11	1	10*((11-1)*8)
1 9 9 10	1	10*((9*9)-1)
1 9 10 10	1	10*(10*(9-1))
2 4 10 10	1	10*(10*(2*4))
2 5 8 10	1	10*(2*(5*8))
2 6 10 10	1	10*(10*(2+6))
2 6 10 13	1	10*((13*6)+2)
2 8 8 10	1	10*((2+8)*8)
2 8 10 12	1	10*((12-2)*8)
2 10 10 10	1	10*(10*(10-2))
3 5 10 10	1	10*(10*(3+5))
3 5 10 13	1	10*((13+3)*5)
3 7 8 10	1	10*((3+7)*8)
3 7 10 11	1	10*((11*7)+3)
3 8 10 13	1	10*((13-3)*8)
3 10 10 11	1	10*(10*(11-3))
4 4 5 10	1	10*(4*(4*5))
4 4 10 10	1	10*(10*(4+4))
4 5 5 8	1	4*(5*(5*8))
4 5 10 12	1	10*((12+4)*5)
4 5 12 13	1	((12*13)+4)*5
4 6 8 10	1	10*((4+6)*8)
4 7 10 12	1	10*((12*7)-4)
4 7 10 13	1	10*((13+7)*4)
4 8 8 12	1	((12*8)+4)*8
4 8 8 13	1	((13*8)-4)*8
4 8 10 12	1	10*((12+8)*4)
4 8 12 13	1	(12+13)*(4*8)
4 9 10 11	1	10*((11+9)*4)
4 10 10 10	1	10*((10+10)*4)
4 10 10 12	1	10*(10*(12-4))
5 5 8 10	1	10*((5+5)*8)
5 5 10 11	1	10*((11+5)*5)
5 6 10 10	1	10*((10+6)*5)
5 7 8 13	1	(13+7)*(5*8)
5 7 9 10	1	10*(5*(7+9))
5 8 8 10	1	10*(5*(8+8))
5 8 8 12	1	(12+8)*(5*8)
5 8 9 11	1	(11+9)*(5*8)
5 8 10 10	1	(10+10)*(5*8)
5 9 13 13	1	((13*13)-9)*5
5 10 10 13	1	10*(10*(13-5))
6 8 10 12	1	10*((12*6)+8)
6 8 11 12	1	(11*(12*6))+8
7 8 9 13	1	((13*7)+9)*8
7 10 10 10	1	10*(10+(10*7))
7 10 11 13	1	10*((13*7)-11)
8 8 9 10	1	10*(8+(8*9))
8 8 9 11	1	(11*(8*9))+8
8 8 9 12	1	((12*9)-8)*8
8 8 10 11	1	10*((11*8)-8)
8 8 11 12	1	((11*8)+12)*8
8 9 10 10	1	(10+(10*9))*8
8 10 10 11	1	((10*11)-10)*8
9 9 10 10	1	(10*(9*9))-10
9 10 10 10	1	10*((10*9)-10)
