0 9 9 10	1	0+(10*(9*9))
1 7 9 13	1	((13*7)-1)*9
1 8 9 10	1	(1+8)*(10*9)
1 8 10 10	1	(1+(10*8))*10
1 9 9 9	1	(1+9)*(9*9)
1 9 9 10	1	1*(10*(9*9))
1 9 9 11	1	(11-1)*(9*9)
1 9 10 10	1	10*((10-1)*9)
2 5 9 9	1	2*(5*(9*9))
2 6 9 13	1	(13+2)*(6*9)
2 7 9 10	1	10*((2+7)*9)
2 8 9 9	1	(2+8)*(9*9)
2 8 9 11	1	((11*8)+2)*9
2 9 9 12	1	(12-2)*(9*9)
2 9 10 11	1	10*((11-2)*9)
3 3 9 10	1	10*(3*(3*9))
3 5 6 9	1	3*(5*(6*9))
3 6 9 10	1	10*((3+6)*9)
3 6 9 12	1	(12+3)*(6*9)
3 6 10 13	1	10*((13*6)+3)
3 6 11 12	1	((11*12)+3)*6
3 7 9 9	1	(3+7)*(9*9)
3 7 10 12	1	10*((12*7)-3)
3 9 9 13	1	(13-3)*(9*9)
3 9 10 12	1	10*((12-3)*9)
4 5 9 10	1	10*((4+5)*9)
4 6 9 9	1	(4+6)*(9*9)
4 6 9 11	1	(11+4)*(6*9)
4 7 10 11	1	10*((11*7)+4)
4 9 10 13	1	10*((13-4)*9)
5 5 9 9	1	(5+5)*(9*9)
5 5 9 13	1	(13+5)*(5*9)
5 6 9 10	1	(10+5)*(6*9)
5 6 9 12	1	(12+6)*(5*9)
5 6 10 13	1	((10*13)+5)*6
5 6 12 13	1	((12*13)+6)*5
5 7 9 11	1	(11+7)*(5*9)
5 7 13 13	1	((13*13)-7)*5
5 8 9 10	1	(10+8)*(5*9)
5 9 9 9	1	5*(9*(9+9))
6 6 9 9	1	6*((6+9)*9)
6 7 8 9	1	6*((7+8)*9)
6 7 9 12	1	((12*7)+6)*9
6 8 9 12	1	((12*8)-6)*9
6 8 11 13	1	((11*13)-8)*6
6 9 10 12	1	10*((12*6)+9)
6 9 12 12	1	((12*12)-9)*6
6 9 12 13	1	(12+(13*6))*9
7 8 10 11	1	10*((11*8)-7)
7 9 9 13	1	(13*(7*9))-9
7 9 11 13	1	((11*7)+13)*9
7 10 10 11	1	10*((10*7)+11)
7 10 10 13	1	10*((13*7)-10)
8 9 9 10	1	10*((8*9)+9)
8 9 10 10	1	(10+(10*8))*9
8 10 10 10	1	10+(10*(10*8))
9 9 9 9	1	9*(9+(9*9))
9 9 9 11	1	((11*9)-9)*9
9 9 10 10	1	10*((10*9)-9)
9 10 10 10	1	((10*10)-10)*9
