1 8 8 13	1	(1+13)*(8*8)
2 7 8 8	1	2*(7*(8*8))
2 7 10 13	1	((10*13)-2)*7
2 8 8 12	1	(12+2)*(8*8)
2 8 10 11	1	((10*11)+2)*8
3 7 8 13	1	(13+3)*(7*8)
3 8 8 11	1	(11+3)*(8*8)
4 4 7 8	1	4*(4*(7*8))
4 7 8 12	1	(12+4)*(7*8)
4 7 11 12	1	((11*12)-4)*7
4 8 8 10	1	(10+4)*(8*8)
4 8 9 12	1	((12*9)+4)*8
4 9 10 10	1	(10*(10*9))-4
5 7 8 11	1	(11+5)*(7*8)
5 8 8 9	1	(5+9)*(8*8)
5 8 9 13	1	((13*9)-5)*8
5 9 9 11	1	(11*(9*9))+5
6 7 8 10	1	(10+6)*(7*8)
6 8 8 8	1	(6+8)*(8*8)
7 7 8 8	1	(7+7)*(8*8)
7 7 8 9	1	7*((7+9)*8)
7 7 11 11	1	((11*11)+7)*7
7 8 8 8	1	7*(8*(8+8))
7 8 10 12	1	((10*12)+8)*7
7 9 11 13	1	(11+(13*9))*7
8 8 8 13	1	((13*8)+8)*8
8 8 10 12	1	((10*12)-8)*8
8 9 11 11	1	((11*11)-9)*8
8 9 11 13	1	((11*9)+13)*8
8 10 10 12	1	((10*10)+12)*8
