0 9 9 11	1	0+(11*(9*9))
1 8 9 11	1	(1+8)*(11*9)
1 8 10 11	1	(1+(10*8))*11
1 9 9 10	1	(1+10)*(9*9)
1 9 9 11	1	1*(11*(9*9))
1 9 9 12	1	(12-1)*(9*9)
1 9 10 10	1	((10*10)-1)*9
1 9 10 11	1	(10-1)*(11*9)
2 7 9 11	1	11*((2+7)*9)
2 9 9 9	1	(2+9)*(9*9)
2 9 9 13	1	(13-2)*(9*9)
2 9 11 11	1	11*((11-2)*9)
3 3 9 11	1	11*(3*(3*9))
3 6 9 11	1	11*((3+6)*9)
3 6 11 13	1	11*((13*6)+3)
3 7 11 12	1	11*((12*7)-3)
3 8 9 9	1	(3+8)*(9*9)
3 8 9 12	1	((12*8)+3)*9
3 9 11 12	1	11*((12-3)*9)
4 5 9 11	1	11*((4+5)*9)
4 7 9 9	1	(4+7)*(9*9)
4 7 11 11	1	11*((11*7)+4)
4 9 11 13	1	11*((13-4)*9)
5 6 9 9	1	(5+6)*(9*9)
5 8 9 13	1	((13*8)-5)*9
6 9 11 12	1	11*((12*6)+9)
7 8 9 13	1	((13*7)+8)*9
7 8 11 11	1	11*((11*8)-7)
7 10 11 11	1	((10*7)+11)*11
7 10 11 13	1	11*((13*7)-10)
8 9 9 11	1	11*((8*9)+9)
8 9 11 11	1	(11+(11*8))*9
8 10 11 11	1	(10*(11*8))+11
9 9 9 10	1	((10*9)+9)*9
9 9 9 12	1	((12*9)-9)*9
9 9 10 10	1	(10*(10*9))-9
9 9 10 11	1	((10*9)-9)*11
9 10 11 11	1	((10*11)-11)*9
