1 4 10 12	1	((10*12)-1)*4	
2 4 9 13	1	((13*9)+2)*4	
2 4 11 11	1	((11*11)-2)*4	
2 6 7 11	1	((11*6)+2)*7	
2 7 7 10	1	((10*7)-2)*7	
3 5 7 13	1	((13*5)+3)*7	
3 8 12 13	1	(12*(13*3))+8	
4 4 7 13	1	(13+4)*(4*7)	
4 4 10 12	1	(10*(12*4))-4	
4 5 7 12	1	(12+5)*(4*7)	
4 5 8 12	1	(12*(5*8))-4	
4 6 7 11	1	(11+6)*(4*7)	
4 6 7 12	1	((12*6)-4)*7	
4 6 8 10	1	(10*(6*8))-4	
4 7 7 10	1	(10+7)*(4*7)	
4 7 8 8	1	(4+(8*8))*7	
4 7 8 9	2	4*(7*(8+9))	7*((8*9)-4)
4 8 9 13	1	(13*(4*9))+8	
4 8 11 11	1	(11*(11*4))-8	
4 9 10 11	1	((10*11)+9)*4	
4 9 11 12	1	(11+(12*9))*4	
4 10 11 13	1	((10*13)-11)*4	
4 11 12 13	1	((11*12)-13)*4	
5 7 7 9	1	(5+(7*9))*7	
5 7 8 12	1	((12*5)+8)*7	
5 7 11 13	1	((11*5)+13)*7	
6 6 8 13	1	(13*(6*6))+8	
6 7 8 10	1	((10*6)+8)*7	
6 7 10 13	1	((13*6)-10)*7	
6 9 9 10	1	(6*(9*9))-10	
7 7 8 12	1	(12+(7*8))*7	
7 7 9 11	1	((11*7)-9)*7	
7 8 10 12	1	((10*8)-12)*7	
7 9 9 13	1	7*((9*9)-13)	
