1 6 6 12	1	(1+(12*6))*6
1 6 8 9	1	(1+(8*9))*6
2 3 12 12	1	((12*12)+2)*3
2 4 10 11	1	(10*(11*4))-2
2 5 8 11	1	(11*(5*8))-2
3 3 11 13	1	((11*13)+3)*3
3 6 7 10	1	((10*7)+3)*6
3 6 12 12	1	(12*(12*3))+6
3 7 7 9	1	(7*(7*9))-3
3 9 11 13	1	(11*(13*3))+9
3 10 12 13	1	((12*13)-10)*3
4 6 7 11	1	((11*7)-4)*6
4 6 9 12	1	(12*(4*9))+6
5 6 6 13	1	((13*6)-5)*6
5 6 8 13	1	((13*5)+8)*6
5 6 12 13	1	((12*5)+13)*6
5 9 10 12	1	(10*(5*9))-12
6 6 6 12	1	(12*(6*6))+6
6 6 7 11	1	((11*6)+7)*6
6 6 8 9	1	6+(6*(8*9))
6 6 10 13	1	((10*6)+13)*6
6 7 8 10	1	((10*8)-7)*6
6 7 9 10	1	(10+(7*9))*6
6 7 11 12	1	((12*7)-11)*6
6 8 8 9	1	6*((8*8)+9)
6 8 9 9	1	6*((9*9)-8)
7 8 8 10	1	(7*(8*8))-10
