1 4 9 13	1	(1+(13*9))*4
1 5 8 12	1	((12*5)-1)*8
1 6 8 10	1	((10*6)-1)*8
2 4 10 12	1	((10*12)-2)*4
3 4 11 11	1	((11*11)-3)*4
3 4 12 13	1	(12*(13*3))+4
3 7 8 8	1	(3+(7*8))*8
4 4 9 13	1	(13*(4*9))+4
4 5 8 11	1	((11*5)+4)*8
4 6 6 13	1	(13*(6*6))+4
4 7 8 9	1	((7*9)-4)*8
4 7 8 13	1	((13*4)+7)*8
4 8 10 11	1	((10*11)+8)*4
4 8 10 12	1	(10*(12*4))-8
4 8 11 12	1	(11+(12*4))*8
4 9 10 12	1	(10+(12*9))*4
4 10 12 13	1	((10*13)-12)*4
4 11 11 12	1	(11*(11*4))-12
5 6 8 9	1	(5+(6*9))*8
5 6 8 13	1	((13*5)-6)*8
5 8 8 8	1	8*((8*8)-5)
5 8 8 12	1	(12*(5*8))-8
5 8 9 10	1	((10*5)+9)*8
6 7 8 11	1	((11*6)-7)*8
6 7 10 11	1	10+(11*(6*7))
6 8 8 10	1	(10*(6*8))-8
6 8 8 11	1	(11+(6*8))*8
6 8 12 13	1	((12*6)-13)*8
7 7 8 10	1	(10+(7*7))*8
7 8 10 11	1	((10*7)-11)*8
8 8 9 13	1	8*((8*9)-13)
