0 6 7 11	1	0+(11*(6*7))	
1 3 11 13	1	(1+13)*(11*3)	
1 5 7 11	1	(1+5)*(11*7)	
1 5 7 13	1	(1+(13*5))*7	
1 6 6 11	1	(1+6)*(11*6)	
1 6 6 13	1	((13*6)-1)*6	
1 6 7 10	1	(1+10)*(6*7)	
1 6 7 11	1	1*(11*(6*7))	
1 6 7 12	1	(12-1)*(6*7)	
1 6 8 11	1	11*(6*(8-1))	
1 7 7 11	1	11*(7*(7-1))	
2 3 7 11	1	11*(2*(3*7))	
2 3 11 12	1	11*((12+2)*3)	
2 3 12 13	1	((12*13)-2)*3	
2 4 7 11	1	11*((2+4)*7)	
2 4 10 11	1	((10*4)+2)*11	
2 4 11 11	1	11*((11*4)-2)	
2 5 6 11	1	11*((2+5)*6)	
2 5 8 11	1	11*(2+(5*8))	
2 6 7 9	1	(2+9)*(6*7)	
2 6 7 13	1	(13-2)*(6*7)	
2 6 9 11	1	11*(6*(9-2))	
2 7 8 8	1	(2+(8*8))*7	
2 7 8 11	1	11*(7*(8-2))	
2 7 11 12	1	(11*(12*7))/2	
2 8 11 13	1	11*((13+8)*2)	
2 9 11 12	1	11*((12+9)*2)	
2 10 11 11	1	(10+11)*(11*2)	
3 3 7 11	1	11*((3+3)*7)	
3 3 11 11	1	11*((11+3)*3)	
3 3 11 13	1	11*((13*3)+3)	
3 4 6 11	1	11*((3+4)*6)	
3 4 10 11	1	(10+4)*(11*3)	
3 5 9 11	2	11*((5*9)-3)	11*(3*(5+9))
3 6 7 8	1	(3+8)*(6*7)	
3 6 8 10	1	((10*8)-3)*6	
3 6 8 11	1	11*(3*(6+8))	
3 6 10 11	1	(10-3)*(11*6)	
3 6 11 12	1	11*((12*3)+6)	
3 6 12 13	1	(12*(13*3))-6	
3 7 7 9	1	(3+(7*9))*7	
3 7 7 11	1	11*(3*(7+7))	
3 7 9 11	1	11*(7*(9-3))	
3 7 9 13	1	(13+9)*(3*7)	
3 7 10 12	1	(10+12)*(3*7)	
3 7 11 11	1	(11+11)*(3*7)	
3 9 11 11	1	11*((11*3)+9)	
3 10 11 12	1	((10*3)+12)*11	
3 10 12 12	1	(10+(12*12))*3	
3 11 11 13	1	(11+(11*13))*3	
4 6 7 7	1	(4+7)*(6*7)	
4 6 9 9	1	6*((9*9)-4)	
4 6 9 11	1	11*((4*9)+6)	
4 6 9 13	1	(13*(4*9))-6	
4 6 11 11	1	11*((11-4)*6)	
4 6 11 12	1	11*((12*4)-6)	
4 7 7 10	1	((10*7)-4)*7	
4 7 10 11	1	(10-4)*(11*7)	
4 8 10 11	1	(10+(4*8))*11	
4 10 11 13	1	11*((13*4)-10)	
5 6 6 7	1	(5+6)*(6*7)	
5 6 6 12	1	((12*6)+5)*6	
5 6 7 12	1	((12*5)+6)*7	
5 6 8 9	1	(5+(8*9))*6	
5 6 11 12	2	11*(12+(5*6))	11*((12-5)*6)
5 6 12 13	1	(12+(13*5))*6	
5 7 7 11	1	11*((5*7)+7)	
5 7 7 13	1	(13*(5*7))+7	
5 7 11 11	2	11*((11-5)*7)	(11+(11*5))*7
5 8 10 11	1	((10*5)-8)*11	
5 9 10 12	1	(10*(5*9))+12	
5 11 11 13	1	11*((11*5)-13)	
6 6 6 11	1	11*(6+(6*6))	
6 6 6 13	1	(13*(6*6))-6	
6 6 7 10	1	((10*6)+6)*7	
6 6 7 12	1	((12*6)-6)*7	
6 6 8 11	1	11*((6*8)-6)	
6 6 11 11	1	(11+(11*6))*6	
6 6 11 13	1	11*((13-6)*6)	
6 7 7 10	1	((10*7)+7)*6	
6 7 7 12	1	((12*7)-7)*6	
6 7 8 9	1	7*((8*9)-6)	
6 7 9 12	1	(12+(6*9))*7	
6 7 11 12	1	11*((12-6)*7)	
6 7 12 13	1	((13*6)-12)*7	
6 8 8 13	1	(13+(8*8))*6	
6 8 11 11	1	((11*8)-11)*6	
6 9 10 13	1	((10*9)-13)*6	
6 9 11 12	1	11*((6*9)-12)	
7 7 7 11	1	11*((7*7)-7)	
7 7 8 10	1	(10+(7*8))*7	
7 7 11 11	1	((11*7)-11)*7	
7 7 11 13	1	11*((13-7)*7)	
8 9 13 13	1	(13+8)*(13+9)	
8 10 12 13	1	(10+12)*(13+8)	
8 11 11 13	1	(11+11)*(13+8)	
9 9 12 13	1	(12+9)*(13+9)	
9 10 11 13	1	(10+11)*(13+9)	
9 10 12 12	1	(10+12)*(12+9)	
9 11 11 12	1	(11+11)*(12+9)	
10 10 11 12	1	(10+11)*(10+12)	
10 11 11 11	1	(10+11)*(11+11)	
