1 4 10 12	1	10*((12*4)-1)	
1 6 8 10	1	10*((6*8)-1)	
2 3 12 13	1	(12*(13*3))+2	
2 4 9 13	1	(13*(4*9))+2	
2 5 8 12	1	((12*8)-2)*5	
2 5 9 10	1	10*(2+(5*9))	
2 6 6 13	1	(13*(6*6))+2	
2 7 7 10	1	10*((7*7)-2)	
3 4 10 11	1	10*((11*4)+3)	
3 5 7 13	1	((13*7)+3)*5	
3 5 10 10	1	10*((10*5)-3)	
3 8 10 13	1	10*((13*3)+8)	
3 10 11 12	1	10*(11+(12*3))	
4 5 9 10	1	((10*9)+4)*5	
4 5 10 13	1	10*((13*4)-5)	
4 7 10 10	1	10*((10*4)+7)	
4 9 10 11	1	10*(11+(4*9))	
4 10 10 12	1	(10*(12*4))-10	
5 5 9 11	1	((11*9)-5)*5	
5 6 7 10	1	10*(5+(6*7))	
5 6 8 11	1	((11*8)+6)*5	
5 6 10 10	1	((10*10)-6)*5	
5 7 8 10	1	10*((5*8)+7)	
5 7 10 12	2	10*(12+(5*7))	(10+(12*7))*5
5 8 10 11	1	10*((11*5)-8)	
5 8 10 12	1	(12*(5*8))-10	
5 8 10 13	1	((13*8)-10)*5	
5 9 9 13	1	(13+(9*9))*5	
5 10 12 13	1	10*((12*5)-13)	
6 6 10 11	1	10*(11+(6*6))	
6 7 8 11	1	(11*(6*7))+8	
6 7 9 10	1	10*((6*9)-7)	
6 8 10 10	1	(10*(6*8))-10	
6 10 10 13	1	10*((10*6)-13)	
7 8 9 10	1	10*((7*8)-9)	
