1 5 7 12	1	((12*5)-1)*7
1 6 7 10	1	((10*6)-1)*7
3 4 8 13	1	(13*(4*8))-3
3 7 7 8	1	(3+(7*8))*7
4 5 7 11	1	((11*5)+4)*7
4 7 7 9	1	7*((7*9)-4)
4 7 7 13	1	((13*4)+7)*7
4 7 11 12	1	(11+(12*4))*7
4 10 10 13	1	(10*(10*4))+13
5 6 7 9	1	(5+(6*9))*7
5 6 7 13	1	((13*5)-6)*7
5 7 7 12	1	(12*(5*7))-7
5 7 8 8	1	7*((8*8)-5)
5 7 9 10	1	((10*5)+9)*7
5 8 9 9	1	(5*(9*9))+8
5 8 10 13	1	(10*(5*8))+13
6 7 7 10	1	(10*(6*7))-7
6 7 7 11	1	((11*6)-7)*7
6 7 8 11	1	(11+(6*8))*7
6 7 12 13	1	((12*6)-13)*7
7 7 7 10	1	(10+(7*7))*7
7 7 10 11	1	((10*7)-11)*7
7 8 9 13	1	7*((8*9)-13)
