1 4 11 11	1	(11*(11*4))-1
1 7 7 10	1	((10*7)-1)*7
3 4 10 12	1	(10*(12*4))+3
3 5 8 12	1	(12*(5*8))+3
3 5 12 13	1	((12*13)+5)*3
3 6 7 11	1	((11*6)+3)*7
3 6 7 12	1	((12*6)-3)*7
3 6 8 10	1	(10*(6*8))+3
3 6 9 9	1	(6*(9*9))-3
3 7 8 9	1	7*((8*9)-3)
3 7 10 13	1	(10+13)*(3*7)
3 7 11 12	1	(11+12)*(3*7)
3 8 13 13	1	((13*13)-8)*3
4 5 7 13	1	((13*5)+4)*7
5 7 8 8	1	(5+(8*8))*7
5 7 9 12	1	((12*5)+9)*7
5 9 11 12	1	(11*(5*9))-12
6 7 7 9	1	(6+(7*9))*7
6 7 9 10	1	((10*6)+9)*7
6 7 9 13	1	((13*6)-9)*7
7 7 7 10	1	(10*(7*7))-7
7 7 8 11	1	((11*7)-8)*7
7 7 8 13	1	(13+(7*8))*7
7 8 10 11	1	((10*8)-11)*7
7 9 9 12	1	7*((9*9)-12)
8 10 13 13	1	(10+13)*(13+8)
8 11 12 13	1	(11+12)*(13+8)
9 10 12 13	1	(10+13)*(12+9)
9 11 12 12	1	(11+12)*(12+9)
10 10 11 13	1	(10+11)*(10+13)
10 11 11 12	1	(10+11)*(11+12)
