1 3 12 13	1	1+(12*(13*3))
1 4 9 13	1	1+(13*(4*9))
1 6 6 13	1	1+(13*(6*6))
1 6 7 11	1	(1+(11*6))*7
2 5 7 13	1	((13*5)+2)*7
3 7 7 10	1	((10*7)-3)*7
3 7 8 8	1	(3+(8*8))*7
4 7 7 9	1	(4+(7*9))*7
4 10 11 12	1	(10*(12*4))-11
5 6 7 12	1	((12*6)-5)*7
5 7 7 12	1	((12*5)+7)*7
5 7 8 9	1	7*((8*9)-5)
5 7 11 12	1	((11*5)+12)*7
5 8 11 12	1	(12*(5*8))-11
6 7 7 10	1	((10*6)+7)*7
6 7 7 11	1	(11*(6*7))+7
6 7 9 13	1	(13+(6*9))*7
6 7 11 13	1	((13*6)-11)*7
6 8 10 11	1	(10*(6*8))-11
7 7 8 11	1	(11+(7*8))*7
7 7 10 11	1	((11*7)-10)*7
7 8 10 13	1	((10*8)-13)*7
