1 3 10 13	1	(1+(10*3))*13
1 4 8 13	1	13*((4*8)-1)
1 5 6 13	1	(1+(5*6))*13
2 3 11 13	1	((11*3)-2)*13
2 5 9 9	1	(5*(9*9))-2
2 5 13 13	1	13*((13*2)+5)
2 7 12 13	1	((12*2)+7)*13
2 9 11 13	1	((11*2)+9)*13
2 9 13 13	1	13*(13+(2*9))
2 10 11 13	1	((10*2)+11)*13
3 4 7 13	1	13*(3+(4*7))
3 4 9 13	1	13*((3*9)+4)
3 4 10 10	1	(10*(10*4))+3
3 5 8 10	1	(10*(5*8))+3
3 5 12 13	1	((12*3)-5)*13
3 6 13 13	1	13*(13+(3*6))
3 7 8 13	1	13*((3*8)+7)
3 7 10 13	1	(10+(3*7))*13
3 7 11 12	1	(11*(12*3))+7
3 8 13 13	1	13*((13*3)-8)
3 10 13 13	1	(10*(13*3))+13
4 5 7 13	1	13*((5*7)-4)
4 5 9 13	1	13*((4*9)-5)
4 5 11 13	1	(11+(4*5))*13
4 6 7 13	1	13*((4*6)+7)
4 7 9 11	1	(11*(4*9))+7
4 8 13 13	1	(13*(4*8))-13
4 9 10 13	1	((10*4)-9)*13
4 11 13 13	1	((11*4)-13)*13
5 5 6 13	1	13*((5*5)+6)
5 6 6 13	1	13*((6*6)-5)
5 6 13 13	1	13+(13*(5*6))
5 8 9 13	1	13*((5*8)-9)
5 13 13 13	1	13*(13+(13+5))
6 6 7 11	1	(11*(6*6))+7
6 7 11 13	1	13*((6*7)-11)
6 12 13 13	1	(12+(13+6))*13
7 7 8 11	1	11+(7*(7*8))
7 11 13 13	1	(11+(13+7))*13
7 12 12 13	1	(12+(12+7))*13
8 10 13 13	1	(10+(13+8))*13
8 11 12 13	1	(11+(12+8))*13
9 9 13 13	1	13*(13+(9+9))
9 10 12 13	1	(10+(12+9))*13
9 11 11 13	1	(11+(11+9))*13
10 10 11 13	1	(10+(10+11))*13
