1 6 6 13	1	(1+(13*6))*6
1 6 8 10	1	((10*8)-1)*6
2 3 12 13	1	((12*13)+2)*3
2 6 7 11	1	((11*7)+2)*6
2 6 9 9	1	6*((9*9)-2)
3 6 12 13	1	(12*(13*3))+6
3 11 13 13	1	((13*13)-11)*3
4 6 9 13	1	(13*(4*9))+6
4 6 10 12	1	(10*(12*4))-6
4 10 11 11	1	(11*(11*4))-10
5 6 7 12	1	((12*7)-5)*6
5 6 8 12	1	(12*(5*8))-6
6 6 6 13	1	(13*(6*6))+6
6 6 7 12	1	((12*6)+7)*6
6 6 8 10	1	(10*(6*8))-6
6 6 11 13	1	((11*6)+13)*6
6 7 8 9	1	6*(7+(8*9))
6 7 9 10	1	((10*7)+9)*6
6 7 11 12	1	(11*(6*7))+12
6 7 12 13	1	((13*7)-12)*6
6 8 9 11	1	((11*8)-9)*6
6 9 9 12	1	(6*(9*9))-12
6 9 10 11	1	((10*9)-11)*6
