1 5 9 11	1	1+(11*(5*9))
1 7 8 9	1	((7*9)-1)*8
2 5 8 12	1	((12*5)+2)*8
2 6 8 10	1	((10*6)+2)*8
2 8 8 8	1	8*((8*8)-2)
3 4 11 11	1	((11*11)+3)*4
3 5 8 13	1	((13*5)-3)*8
3 11 13 13	1	(13*(13*3))-11
4 4 10 12	1	((10*12)+4)*4
4 5 10 10	1	(10*(10*5))-4
4 6 8 11	1	((11*6)-4)*8
4 6 10 13	1	((10*13)-6)*4
4 7 9 13	1	((13*9)+7)*4
4 8 10 13	1	(10+(13*4))*8
4 8 11 12	1	((11*12)-8)*4
4 11 11 12	1	(11*(11*4))+12
5 7 8 11	1	((11*5)+7)*8
5 8 10 12	1	((10*5)+12)*8
6 7 7 10	1	(10*(7*7))+6
6 7 8 8	1	(6+(7*8))*8
6 7 8 12	1	(12*(6*7))-8
6 8 8 9	1	((6*9)+8)*8
6 8 10 12	1	((12*6)-10)*8
6 9 9 10	1	10+(6*(9*9))
7 7 8 13	1	(13+(7*7))*8
7 8 8 9	1	(7*(8*9))-8
7 8 8 10	1	((10*7)-8)*8
8 8 9 10	1	8*((8*9)-10)
