1 5 9 9	1	1+(5*(9*9))
2 5 7 12	1	((12*5)-2)*7
2 6 7 10	1	((10*6)-2)*7
2 7 7 8	1	(2+(7*8))*7
3 5 7 11	1	((11*5)+3)*7
3 10 11 12	1	10+(11*(12*3))
4 6 7 9	1	(4+(6*9))*7
4 6 7 13	1	((13*4)+6)*7
4 6 10 10	1	(10*(10*4))+6
4 7 10 12	1	(10+(12*4))*7
4 8 10 13	1	(13*(4*8))-10
4 9 10 11	1	10+(11*(4*9))
5 6 8 10	1	(10*(5*8))+6
5 7 7 9	1	7*((7*9)-5)
5 7 7 13	1	((13*5)-7)*7
5 7 8 10	1	((10*5)+8)*7
5 7 9 13	1	(13+(5*9))*7
6 6 10 11	1	10+(11*(6*6))
6 7 8 8	1	7*((8*8)-6)
6 7 8 10	1	(10+(6*8))*7
6 7 8 11	1	((11*6)-8)*7
7 7 7 9	1	7*((7*7)+9)
7 7 10 12	1	((10*7)-12)*7
