1 10 11 13	1	1+((10+13)*11)		
1 11 11 12	1	1+(11*(11+12))		
2 3 7 12	1	(12*(3*7))+2		
2 3 10 13	1	((10*13)-3)*2		
2 4 7 9	1	2+(4*(7*9))		
2 4 8 8	1	(4*(8*8))-2		
2 5 11 12	1	((11*12)-5)*2		
2 6 6 7	1	2+(6*(6*7))		
2 6 10 13	1	(10*(13*2))-6		
2 6 11 11	1	((11*11)+6)*2		
2 7 10 12	1	((10*12)+7)*2		
2 8 12 13	1	(12*(13+8))+2		
2 9 10 13	1	(10+(13*9))*2		
2 9 12 12	1	(12*(12+9))+2		
2 10 11 12	2	((10+11)*12)+2	(11*(12*2))-10	
2 11 11 12	1	(11*(11*2))+12		
3 8 10 11	1	(11*(3*8))-10		
3 9 9 11	1	11+(3*(9*9))		
4 5 5 10	1	(10*(5*5))+4		
4 5 6 13	1	(13*(4*5))-6		
4 6 10 11	1	(11*(4*6))-10		
4 10 12 13	1	(10*(12+13))+4		
5 7 7 9	1	(5*(7*7))+9		
6 7 13 13	2	(13*(13+7))-6	(13*(13+6))+7	
6 8 12 13	1	((12+8)*13)-6		
6 9 11 13	1	((11+9)*13)-6		
6 10 10 13	1	((10+10)*13)-6		
6 10 13 13	1	(10*(13+13))-6		
7 7 12 13	1	((12+7)*13)+7		
7 8 11 13	1	((11+8)*13)+7		
7 9 10 13	1	((10+9)*13)+7		
9 10 12 13	1	(12*(13+9))-10		
9 11 12 13	1	(11*(13+9))+12		
10 10 12 12	1	((10+12)*12)-10		
10 11 11 12	1	((11+11)*12)-10		
10 11 11 13	1	(11*(11+13))-10		
10 11 12 12	3	(11*(12+12))-10	(10*11)+(12*12)	((10+12)*11)+12
11 11 11 12	1	(11*(11+11))+12		
