1 2 10 11	1	(10*(11*2))-1		
1 3 6 12	1	(1+(12*6))*3		
1 3 8 9	1	(1+(8*9))*3		
1 4 5 11	1	(11*(4*5))-1		
1 7 11 13	1	(11*(13+7))-1		
1 8 11 12	1	(11*(12+8))-1		
1 9 10 13	1	(10*(13+9))-1		
1 9 11 11	1	(11*(11+9))-1		
1 10 10 11	1	((10+10)*11)-1		
1 10 10 12	1	(10*(10+12))-1		
1 10 11 11	1	(10*(11+11))-1		
2 3 9 12	1	(12*(2*9))+3		
2 4 13 13	1	(13*(13+4))-2		
2 5 12 13	1	((12+5)*13)-2		
2 6 11 13	1	((11+6)*13)-2		
2 7 10 13	1	((10+7)*13)-2		
2 8 9 13	1	(13*(8+9))-2		
2 8 11 13	1	11+(13*(2*8))		
3 3 6 12	1	(12*(3*6))+3		
3 3 7 10	1	((10*7)+3)*3		
3 3 8 9	1	3+(3*(8*9))		
3 4 6 9	1	3+(4*(6*9))		
3 4 7 11	1	((11*7)-4)*3		
3 5 6 13	1	((13*6)-5)*3		
3 5 8 13	1	((13*5)+8)*3		
3 5 12 13	2	((12*5)+13)*3	(12*(13+5))+3	
3 6 6 6	1	3+(6*(6*6))		
3 6 7 11	1	((11*6)+7)*3		
3 6 10 13	1	((10*6)+13)*3		
3 6 12 12	1	(12*(12+6))+3		
3 7 8 10	1	((10*8)-7)*3		
3 7 9 10	2	(10+(7*9))*3	(10*(3*7))+9	
3 7 11 12	3	((11+7)*12)+3	(11*(3*7))-12	((12*7)-11)*3
3 8 8 9	1	3*((8*8)+9)		
3 8 9 9	1	3*((9*9)-8)		
3 8 10 12	1	((10+8)*12)+3		
3 9 9 12	1	(12*(9+9))+3		
3 9 11 13	1	((11+13)*9)+3		
3 9 12 12	1	((12+12)*9)+3		
3 11 13 13	1	11+(13*(13+3))		
4 4 11 13	1	11+(13*(4*4))		
4 5 7 8	1	(4*(7*8))-5		
4 11 12 13	1	11+((12+4)*13)		
5 5 6 9	1	(5*(5*9))-6		
5 6 7 9	1	(5*(6*7))+9		
5 10 13 13	1	(10*5)+(13*13)		
5 11 11 13	1	11+((11+5)*13)		
6 9 12 13	2	((12+13)*9)-6	(12*(13+6))-9	
6 10 11 13	2	((10+6)*13)+11	10+(11*(13+6))	
7 9 11 13	1	11+(13*(7+9))		
7 9 12 12	1	(12*(12+7))-9		
7 9 12 13	1	(12*13)+(7*9)		
7 10 11 12	1	10+(11*(12+7))		
8 8 11 13	1	11+(13*(8+8))		
8 9 10 13	1	(10*(13+8))+9		
8 9 11 12	1	((11+8)*12)-9		
8 10 11 11	1	10+(11*(11+8))		
8 11 12 13	1	(11*(13+8))-12		
8 11 13 13	1	11+((13+13)*8)		
9 9 10 12	2	((10+9)*12)-9	(10*(12+9))+9	
9 10 10 11	2	(10*(10+11))+9	10+((10+9)*11)	
9 10 11 12	1	(10*12)+(11*9)		
9 10 12 13	1	((10+13)*9)+12		
9 11 12 12	2	((11+12)*9)+12	(11*(12+9))-12	
10 10 11 13	1	(10*(10+13))-11		
10 11 11 12	2	((10+11)*11)-12	(10*(11+12))-11	
