1 3 9 10	1	(1+(10*3))*9	
1 4 7 10	1	(10*(4*7))-1	
1 4 8 9	1	((4*8)-1)*9	
1 5 6 9	1	(1+(5*6))*9	
1 5 7 8	1	(5*(7*8))-1	
2 3 7 13	1	((13*7)+2)*3	
2 3 9 11	1	((11*3)-2)*9	
2 5 9 13	1	((13*2)+5)*9	
2 7 9 12	1	((12*2)+7)*9	
2 7 11 13	1	(11*(13*2))-7	
2 9 9 11	1	((11*2)+9)*9	
2 9 9 13	1	(13+(2*9))*9	
2 9 10 11	1	((10*2)+11)*9	
2 9 12 12	1	(12*(12*2))-9	
3 3 8 12	1	((12*8)-3)*3	
3 3 9 10	1	((10*9)+3)*3	
3 4 7 9	1	(3+(4*7))*9	
3 4 9 9	1	((3*9)+4)*9	
3 5 8 11	1	((11*8)+5)*3	
3 5 9 12	1	((12*3)-5)*9	
3 6 7 13	1	(13*(3*7))+6	
3 6 9 11	1	((11*9)-6)*3	
3 6 9 13	1	(13+(3*6))*9	
3 7 8 9	1	((3*8)+7)*9	
3 7 9 10	1	(10+(3*7))*9	
3 7 9 12	1	((12*7)+9)*3	
3 7 10 10	1	((10*10)-7)*3	
3 8 9 12	1	(12*(3*8))-9	
3 8 9 13	1	((13*3)-8)*9	
3 8 10 13	1	((10*8)+13)*3	
3 8 11 13	1	((13*8)-11)*3	
3 9 9 10	1	(10*(3*9))+9	
3 9 9 12	1	(12+(9*9))*3	
3 10 12 13	1	((10+13)*12)+3	
3 11 12 12	1	((11+12)*12)+3	
4 5 5 11	1	(11*(5*5))+4	
4 5 7 9	1	((5*7)-4)*9	
4 5 9 9	1	((4*9)-5)*9	
4 5 9 11	1	(11+(4*5))*9	
4 6 7 9	1	((4*6)+7)*9	
4 6 9 12	1	(12*(4*6))-9	
4 8 9 9	1	(4*(8*9))-9	
4 9 9 10	1	((10*4)-9)*9	
4 9 11 13	1	((11*4)-13)*9	
4 11 12 13	1	(11*(12+13))+4	
5 5 6 9	1	((5*5)+6)*9	
5 6 6 9	1	((6*6)-5)*9	
5 6 9 9	1	(5*(6*9))+9	
5 8 9 9	1	((5*8)-9)*9	
5 9 13 13	1	(13+(13+5))*9	
6 6 8 9	1	(6*(6*8))-9	
6 7 9 11	1	((6*7)-11)*9	
6 8 13 13	1	(13*(13+8))+6	
6 9 12 13	2	((12+9)*13)+6	(12+(13+6))*9
6 10 11 13	1	((10+11)*13)+6	
7 9 11 13	1	(11+(13+7))*9	
7 9 12 12	1	(12+(12+7))*9	
7 9 13 13	1	(13*(13+9))-7	
7 10 12 13	1	((10+12)*13)-7	
7 11 11 13	1	((11+11)*13)-7	
7 11 13 13	1	(11*(13+13))-7	
8 9 10 13	1	(10+(13+8))*9	
8 9 11 12	1	(11+(12+8))*9	
9 9 9 13	1	(13+(9+9))*9	
9 9 10 12	1	(10+(12+9))*9	
9 9 11 11	1	(11+(11+9))*9	
9 10 10 11	1	(10+(10+11))*9	
9 11 12 13	1	((11+13)*12)-9	
9 12 12 12	1	(12*(12+12))-9	
10 11 13 13	1	(10*11)+(13*13)	
