1 10 12 13	1	1+((10+13)*12)		
1 11 12 12	1	1+((11+12)*12)		
2 5 5 11	1	(11*(5*5))+2		
2 9 11 13	1	(11*(13*2))-9		
2 11 12 12	1	(12*(12*2))-11		
2 11 12 13	2	(11*(12+13))+2	(11*(12*2))+13	
3 4 7 10	1	(10*(4*7))-3		
3 4 7 13	1	(13*(3*7))+4		
3 5 7 8	1	(5*(7*8))-3		
3 7 9 10	1	(10*(3*9))+7		
3 8 11 12	1	(12*(3*8))-11		
3 8 11 13	1	(11*(3*8))+13		
4 6 11 12	1	(12*(4*6))-11		
4 6 11 13	1	(11*(4*6))+13		
4 8 9 11	1	(4*(8*9))-11		
4 8 13 13	1	(13*(13+8))+4		
4 9 12 13	1	((12+9)*13)+4		
4 10 11 13	1	((10+11)*13)+4		
5 6 7 9	1	(5*(6*9))+7		
6 6 8 11	1	(6*(6*8))-11		
9 9 13 13	1	(13*(13+9))-9		
9 10 12 13	1	((10+12)*13)-9		
9 11 11 13	1	((11+11)*13)-9		
9 11 13 13	1	(11*(13+13))-9		
9 12 13 13	2	(12*9)+(13*13)	(12*(13+9))+13	
10 12 12 13	1	((10+12)*12)+13		
11 11 12 13	3	((11+11)*12)+13	(11*11)+(12*13)	((11+13)*12)-11
11 11 13 13	1	(11*(11+13))+13		
11 12 12 12	1	(12*(12+12))-11		
11 12 12 13	1	(11*(12+12))+13		
