1 2 10 12	1	1+(10*(12*2))		
1 2 11 11	1	(11*(11*2))-1		
1 3 8 10	1	1+(10*(3*8))		
1 4 5 12	1	1+(12*(4*5))		
1 4 6 10	1	1+(10*(4*6))		
1 5 6 8	1	1+(5*(6*8))		
1 7 12 13	1	1+(12*(13+7))		
1 8 12 12	1	1+(12*(12+8))		
1 9 11 12	1	1+((11+9)*12)		
1 9 11 13	1	(11*(13+9))-1		
1 10 10 12	1	1+((10+10)*12)		
1 10 11 12	1	((10+12)*11)-1		
1 10 11 13	1	1+(10*(11+13))		
1 10 12 12	1	1+(10*(12+12))		
1 11 11 11	1	(11*(11+11))-1		
2 3 9 9	1	(3*(9*9))-2		
2 7 9 13	1	(13*(2*9))+7		
3 6 7 13	1	(13*(3*6))+7		
3 7 10 11	1	10+(11*(3*7))		
3 7 11 12	1	(12*(3*7))-11		
4 5 7 7	1	(5*(7*7))-4		
4 7 9 11	1	(4*(7*9))-11		
5 5 9 10	1	(10*(5*5))-9		
5 7 13 13	1	(13*(13+5))+7		
6 6 7 11	1	(6*(6*7))-11		
6 6 13 13	1	(13*(13+6))-6		
6 7 12 13	2	((12+7)*13)-6	((12+6)*13)+7	
6 8 11 13	1	((11+8)*13)-6		
6 9 10 13	1	((10+9)*13)-6		
6 12 13 13	2	(12*6)+(13*13)	(12*(13+6))+13	
7 7 11 13	1	((11+7)*13)+7		
7 8 10 13	1	((10+8)*13)+7		
7 9 9 13	1	(13*(9+9))+7		
7 9 13 13	1	((13+13)*9)+7		
7 12 12 13	1	(12*(12+7))+13		
8 9 13 13	1	(13*13)+(8*9)		
8 10 11 13	1	10+(11*(13+8))		
8 11 12 13	2	((11+8)*12)+13	(12*(13+8))-11	
9 10 11 12	1	10+(11*(12+9))		
9 10 12 13	2	((10+9)*12)+13	(10*(12+13))-9	
9 11 12 12	1	(12*(12+9))-11		
10 10 11 11	1	10+((10+11)*11)		
10 10 11 13	1	(10*(10+13))+11		
10 11 11 12	3	((10+11)*12)-11	(10*(11+12))+11	(10*12)+(11*11)
10 11 12 13	1	((10+13)*11)-12		
11 11 12 12	1	(11*(11+12))-12		
