0 3 9 9	1	0+(3*(9*9))		
1 2 9 9	1	(1+2)*(9*9)		
1 2 9 13	1	(1+(13*2))*9		
1 2 11 11	1	1+(11*(11*2))		
1 3 8 9	1	(1+8)*(3*9)		
1 3 8 10	1	(1+(10*8))*3		
1 3 9 9	1	1*(3*(9*9))		
1 3 9 10	1	(10-1)*(3*9)		
1 4 7 9	1	((4*7)-1)*9		
1 4 9 9	1	(4-1)*(9*9)		
1 9 11 13	1	1+(11*(13+9))		
1 9 13 13	1	(1+(13+13))*9		
1 10 11 12	1	1+((10+12)*11)		
1 11 11 11	1	1+(11*(11+11))		
2 3 7 9	1	(2+7)*(3*9)		
2 3 9 11	1	(11-2)*(3*9)		
2 3 9 12	1	((12*2)+3)*9		
2 3 10 12	1	(10*(12*2))+3		
2 5 5 9	1	(2+(5*5))*9		
2 5 7 7	1	(5*(7*7))-2		
2 5 9 9	1	(5-2)*(9*9)		
2 5 9 11	1	((11*2)+5)*9		
2 6 9 9	1	(6*(9*9))/2		
2 7 9 10	1	((10*2)+7)*9		
2 7 9 13	1	(13+(2*7))*9		
2 8 9 11	1	(11+(2*8))*9		
2 9 9 9	1	((2*9)+9)*9		
2 9 9 13	1	(13*(2*9))+9		
2 9 12 13	1	(12+(13+2))*9		
3 3 3 9	1	3*(3*(3*9))		
3 3 6 9	1	3*((3+6)*9)		
3 3 6 13	1	((13*6)+3)*3		
3 3 7 12	1	((12*7)-3)*3		
3 3 8 9	1	(3+(3*8))*9		
3 3 8 10	1	(10*(3*8))+3		
3 3 9 10	1	((10*3)-3)*9		
3 3 9 12	1	(12-3)*(3*9)		
3 4 5 9	1	3*((4+5)*9)		
3 4 5 12	1	(12*(4*5))+3		
3 4 6 9	1	(3+(4*6))*9		
3 4 6 10	1	(10*(4*6))+3		
3 4 7 11	1	((11*7)+4)*3		
3 4 9 13	1	(13-4)*(3*9)		
3 5 6 8	1	3+(5*(6*8))		
3 5 6 9	1	((5*6)-3)*9		
3 5 9 12	1	(12+(3*5))*9		
3 6 7 9	1	((3*7)+6)*9		
3 6 9 9	2	(6-3)*(9*9)	((3*6)+9)*9	
3 6 9 11	1	((11*3)-6)*9		
3 6 9 12	1	((12*6)+9)*3		
3 6 9 13	1	(13*(3*6))+9		
3 7 8 11	1	((11*8)-7)*3		
3 7 9 12	1	(12*(3*7))-9		
3 7 10 11	1	((10*7)+11)*3		
3 7 10 13	1	((13*7)-10)*3		
3 7 11 12	1	(11*(3*7))+12		
3 7 12 13	1	(12*(13+7))+3		
3 8 9 9	1	3*((8*9)+9)		
3 8 12 12	1	(12*(12+8))+3		
3 9 9 9	1	(9*(9*9))/3		
3 9 9 10	1	((10*9)-9)*3		
3 9 9 12	1	((12*3)-9)*9		
3 9 11 12	1	((11+9)*12)+3		
3 9 11 13	1	(11+(13+3))*9		
3 9 12 12	1	(12+(12+3))*9		
3 9 12 13	1	((13*3)-12)*9		
3 10 10 12	1	((10+10)*12)+3		
3 10 11 13	1	(10*(11+13))+3		
3 10 12 12	1	(10*(12+12))+3		
4 4 9 11	1	(11+(4*4))*9		
4 5 7 9	1	((4*5)+7)*9		
4 5 8 9	1	((4*8)-5)*9		
4 6 13 13	1	(13*(13+6))-4		
4 7 9 9	2	(7-4)*(9*9)	(4*(7*9))-9	
4 7 12 13	1	((12+7)*13)-4		
4 8 8 13	1	(4*(8*8))-13		
4 8 11 13	1	((11+8)*13)-4		
4 9 9 9	1	((4*9)-9)*9		
4 9 9 12	1	(12*(9*9))/4		
4 9 10 13	3	((10+9)*13)-4	(10+(13+4))*9	((10*4)-13)*9
4 9 11 12	1	(11+(12+4))*9		
5 5 7 10	1	(10*(5*5))-7		
5 7 8 9	1	((5*7)-8)*9		
5 8 9 9	1	(8-5)*(9*9)		
5 8 9 13	1	((5*8)-13)*9		
5 9 9 13	1	(13+(5+9))*9		
5 9 10 12	1	(10+(12+5))*9		
5 9 11 11	1	(11+(11+5))*9		
5 9 13 13	1	(13*(13+5))+9		
6 6 7 9	1	(6*(6*7))-9		
6 6 9 9	1	((6*6)-9)*9		
6 8 9 13	1	(13+(6+8))*9		
6 9 9 9	1	9*(9*(9-6))		
6 9 9 12	1	(12+(6+9))*9		
6 9 10 11	1	(10+(11+6))*9		
6 9 12 13	1	((12+6)*13)+9		
7 7 9 13	1	(13+(7+7))*9		
7 8 9 12	1	(12+(7+8))*9		
7 9 9 10	1	(10-7)*(9*9)		
7 9 9 11	1	(11+(7+9))*9		
7 9 10 10	1	(10+(10+7))*9		
7 9 11 13	1	((11+7)*13)+9		
7 10 12 13	1	(10*(12+13))-7		
8 8 9 11	1	(11+(8+8))*9		
8 9 9 10	1	(10+(8+9))*9		
8 9 9 11	1	(11-8)*(9*9)		
8 9 10 13	1	((10+8)*13)+9		
8 9 12 13	1	(12*(13+8))-9		
8 11 12 13	1	(11*(13+8))+12		
9 9 9 9	1	9*(9+(9+9))		
9 9 9 12	1	(12-9)*(9*9)		
9 9 9 13	1	(13*(9+9))+9		
9 9 10 13	1	(13-10)*(9*9)		
9 9 12 12	1	(12*(12+9))-9		
9 9 13 13	1	((13+13)*9)+9		
9 10 11 12	1	((10+11)*12)-9		
9 11 12 12	2	(11*9)+(12*12)	(11*(12+9))+12	
10 10 11 13	2	(10*10)+(11*13)	((10+13)*11)-10	
10 10 13 13	1	(10*(10+13))+13		
10 11 11 12	2	((10+11)*11)+12	(11*(11+12))-10	
10 11 12 13	1	(10*(11+12))+13		
