1 2 10 13	1	(1+(10*13))*2
1 2 11 12	1	((11*12)-1)*2
2 2 10 13	1	(10*(13*2))+2
2 2 11 12	1	(11*(12*2))-2
2 3 8 11	1	(11*(3*8))-2
2 4 5 13	1	(13*(4*5))+2
2 4 6 11	1	(11*(4*6))-2
2 7 13 13	1	(13*(13+7))+2
2 8 12 13	1	((12+8)*13)+2
2 9 11 13	1	((11+9)*13)+2
2 9 12 13	1	(12*(13+9))-2
2 10 10 13	1	((10+10)*13)+2
2 10 11 11	1	(10+(11*11))*2
2 10 11 12	1	((10*12)+11)*2
2 10 12 12	1	((10+12)*12)-2
2 10 13 13	1	(10*(13+13))+2
2 11 11 12	1	((11+11)*12)-2
2 11 11 13	1	(11*(11+13))-2
2 11 12 12	1	(11*(12+12))-2
2 11 12 13	1	((11*13)-12)*2
2 12 12 13	1	((12*12)-13)*2
3 7 10 12	1	10+(12*(3*7))
3 7 11 13	1	(13*(3*7))-11
3 8 9 10	1	(10*(3*9))-8
4 6 8 8	1	(4*(8*8))+6
4 7 9 10	1	10+(4*(7*9))
5 5 10 12	1	(10*(5*5))+12
5 5 11 13	1	(11*(5*5))-13
5 6 8 9	1	(5*(6*9))-8
6 6 7 10	1	10+(6*(6*7))
8 10 12 13	1	10+(12*(13+8))
8 11 13 13	1	(13*(13+8))-11
9 10 11 13	1	((10+13)*11)+9
9 10 12 12	1	10+(12*(12+9))
9 11 11 12	1	(11*(11+12))+9
9 11 12 13	1	((12+9)*13)-11
10 10 11 12	1	10+((10+11)*12)
10 11 11 13	1	((10+11)*13)-11
10 11 12 13	1	(10*13)+(11*12)
10 12 12 13	1	(10*(12+13))+12
11 12 13 13	1	(11*(12+13))-13
