1 5 5 12	1	((12*5)-1)*5
1 5 6 10	1	((10*6)-1)*5
1 6 7 7	1	1+(6*(7*7))
2 3 9 11	1	(11*(3*9))-2
2 7 12 12	1	(12*(12*2))+7
2 9 11 13	1	(11*(13*2))+9
3 5 7 8	1	(3+(7*8))*5
3 5 10 10	1	(10*(10*3))-5
3 7 8 12	1	(12*(3*8))+7
4 5 5 11	1	((11*5)+4)*5
4 5 7 9	1	5*((7*9)-4)
4 5 7 13	1	((13*4)+7)*5
4 5 11 12	1	(11+(12*4))*5
4 6 7 12	1	(12*(4*6))+7
4 7 8 9	1	(4*(8*9))+7
4 7 11 13	1	(11*(4*7))-13
4 10 13 13	1	((10+13)*13)-4
4 11 12 13	1	((11+12)*13)-4
5 5 5 12	1	(12*(5*5))-5
5 5 6 9	1	5*(5+(6*9))
5 5 6 10	1	(10*(5*6))-5
5 5 6 13	1	((13*5)-6)*5
5 5 8 8	1	5*((8*8)-5)
5 5 9 10	1	((10*5)+9)*5
5 6 7 11	1	((11*6)-7)*5
5 6 8 11	1	(11+(6*8))*5
5 6 12 13	1	((12*6)-13)*5
5 7 7 10	1	(10+(7*7))*5
5 7 10 11	1	((10*7)-11)*5
5 8 9 13	1	5*((8*9)-13)
5 12 12 13	1	(12*(12+13))-5
6 6 7 8	1	(6*(6*8))+7
7 11 12 13	1	((11+13)*12)+7
7 12 12 12	1	(12*(12+12))+7
9 9 13 13	1	(13*(13+9))+9
9 10 12 13	1	((10+12)*13)+9
9 11 11 13	1	((11+11)*13)+9
9 11 13 13	1	(11*(13+13))+9
