0 2 11 13	1	0+(11*(13*2))	
0 9 13 13	1	0+(13*(13+9))	
0 10 12 13	1	0+((10+12)*13)	
0 11 11 13	1	0+((11+11)*13)	
0 11 13 13	1	0+(11*(13+13))	
1 1 11 13	1	(1+1)*(11*13)	
1 2 10 13	1	(1+10)*(13*2)	
1 2 11 12	1	(1+12)*(11*2)	
1 2 11 13	1	1*(11*(13*2))	
1 2 12 12	1	((12*12)-1)*2	
1 2 12 13	1	(12-1)*(13*2)	
1 3 7 13	1	(1+(3*7))*13	
1 3 9 11	1	11*((3*9)-1)	
1 3 11 13	1	11*(13*(3-1))	
1 5 5 11	1	(1+(5*5))*11	
1 8 13 13	1	(1+(13+8))*13	
1 9 12 13	2	(1+(12+9))*13	(1+12)*(13+9)
1 9 13 13	1	1*(13*(13+9))	
1 10 11 13	1	(1+(10+11))*13	
1 10 12 12	1	(1+12)*(10+12)	
1 10 12 13	1	1*((10+12)*13)	
1 10 13 13	2	(1+10)*(13+13)	((10+13)-1)*13
1 11 11 12	1	(1+12)*(11+11)	
1 11 11 13	1	1*((11+11)*13)	
1 11 12 13	2	((11+12)-1)*13	(1+(12+13))*11
1 11 13 13	1	1*(11*(13+13))	
1 12 13 13	1	(12-1)*(13+13)	
2 2 9 13	1	13*(2*(2+9))	
2 2 10 13	1	((10*2)+2)*13	
2 2 11 11	1	11*((11+2)*2)	
2 2 11 12	1	11*((12*2)+2)	
2 2 12 12	1	(12*(12*2))-2	
2 2 12 13	1	((12*2)-2)*13	
2 2 13 13	1	13*((13-2)*2)	
2 3 8 11	1	11*(2+(3*8))	
2 3 8 12	1	(12*(3*8))-2	
2 3 8 13	2	13*((3*8)-2)	13*(2*(3+8))
2 3 10 11	1	(10+3)*(11*2)	
2 4 5 13	1	13*(2+(4*5))	
2 4 6 11	1	11*(2+(4*6))	
2 4 6 12	1	(12*(4*6))-2	
2 4 6 13	1	13*((4*6)-2)	
2 4 7 11	1	11*((4*7)-2)	
2 4 7 13	1	13*(2*(4+7))	
2 4 8 9	1	(4*(8*9))-2	
2 4 9 11	1	11*(2*(4+9))	
2 4 9 13	1	13*((2*9)+4)	
2 4 11 11	1	11*((11*2)+4)	
2 4 11 13	2	11*(13*(4-2))	(11*(13*4))/2
2 4 13 13	1	13*((13*2)-4)	
2 5 6 13	1	13*(2*(5+6))	
2 5 8 11	1	11*(2*(5+8))	
2 5 12 13	1	(12+(2*5))*13	
2 6 6 8	1	(6*(6*8))-2	
2 6 7 11	1	11*(2*(6+7))	
2 6 8 13	1	13*((2*8)+6)	
2 6 10 11	1	((10*2)+6)*11	
2 6 10 13	1	(10+(2*6))*13	
2 7 8 13	1	13*((2*7)+8)	
2 7 11 12	1	11*(12+(2*7))	
2 7 13 13	1	13*(13+(2+7))	
2 8 9 11	1	11*((2*9)+8)	
2 8 10 11	1	(10+(2*8))*11	
2 8 12 13	1	(12+(2+8))*13	
2 9 11 13	2	(11+(2+9))*13	(11+2)*(13+9)
2 9 13 13	1	(13+13)*(2+9)	
2 10 10 13	1	(10+(10+2))*13	
2 10 11 12	1	(10+12)*(11+2)	
2 10 13 13	1	((10*13)+13)*2	
2 11 11 11	1	(11+11)*(11+2)	
2 11 11 12	1	(11+(11*12))*2	
2 11 11 13	1	11*(11+(13+2))	
2 11 12 12	1	11*(12+(12+2))	
2 11 12 13	1	((11+13)*12)-2	
2 11 13 13	1	((11+13)-2)*13	
2 12 12 12	1	(12*(12+12))-2	
2 12 12 13	1	((12+12)-2)*13	
2 12 13 13	1	((12*13)-13)*2	
2 13 13 13	1	(13+13)*(13-2)	
3 3 13 13	1	13*(13+(3*3))	
3 4 6 13	1	13*((3*6)+4)	
3 4 10 11	1	((10*3)-4)*11	
3 4 10 13	1	(10+(3*4))*13	
3 5 5 13	1	13*((5*5)-3)	
3 5 7 11	1	11*((3*7)+5)	
3 5 7 13	1	13*((3*5)+7)	
3 5 9 13	1	13*((3*9)-5)	
3 5 11 11	1	11*(11+(3*5))	
3 5 11 13	1	11*(13*(5-3))	
3 6 8 11	1	11*((3*6)+8)	
3 6 11 13	1	(11*(13*6))/3	
3 6 13 13	1	13*(13+(3+6))	
3 7 11 11	1	11*((11*3)-7)	
3 7 12 13	1	(12+(3+7))*13	
3 7 13 13	1	13+(13*(3*7))	
3 8 10 13	1	((10*3)-8)*13	
3 8 11 13	1	(11+(3+8))*13	
3 8 13 13	1	(13+13)*(3+8)	
3 9 10 13	2	(10+(3+9))*13	(10+3)*(13+9)
3 9 11 11	1	(11*(3*9))-11	
3 10 10 12	1	(10+12)*(10+3)	
3 10 11 11	1	(10+3)*(11+11)	
3 10 11 12	1	11*((12*3)-10)	
3 10 11 13	1	(10+(13+3))*11	
3 11 11 12	1	11*(11+(12+3))	
3 11 11 13	1	((11*3)-11)*13	
3 11 13 13	1	11*((13*3)-13)	
3 12 13 13	1	((12+13)-3)*13	
4 4 6 13	1	13*((4*4)+6)	
4 4 10 11	1	(10+(4*4))*11	
4 5 6 11	2	11*((5*6)-4)	11*((4*5)+6)
4 5 13 13	1	13*(13+(4+5))	
4 6 7 10	1	(10*(4*7))+6	
4 6 7 13	1	13*((4*7)-6)	
4 6 8 11	1	11*((4*8)-6)	
4 6 11 13	1	11*(13*(6-4))	
4 6 12 13	1	(12+(4+6))*13	
4 7 11 13	1	(11+(4+7))*13	
4 7 13 13	1	(13+13)*(4+7)	
4 8 10 13	2	(10+(4+8))*13	13*((4*8)-10)
4 8 11 13	1	(11*(13*8))/4	
4 9 9 13	2	13*(4+(9+9))	(13+9)*(4+9)
4 9 10 11	1	11*((4*9)-10)	
4 9 10 12	1	(10+12)*(4+9)	
4 9 11 11	1	(11+11)*(4+9)	
4 9 11 13	1	11*(13+(4+9))	
4 10 11 12	1	(10+(12+4))*11	
4 11 11 11	1	11*(11+(11+4))	
4 13 13 13	1	13*((13+13)-4)	
5 5 11 11	1	11+(11*(5*5))	
5 5 12 13	1	(12+(5+5))*13	
5 6 7 8	1	(5*(7*8))+6	
5 6 8 13	1	13*((5*6)-8)	
5 6 11 13	1	(11+(5+6))*13	
5 6 13 13	1	(13+13)*(5+6)	
5 7 9 11	1	11*((5*7)-9)	
5 7 10 13	1	(10+(5+7))*13	
5 7 11 13	1	11*(13*(7-5))	
5 7 13 13	1	13*((5*7)-13)	
5 8 9 13	2	13*(5+(8+9))	(13+9)*(5+8)
5 8 10 12	1	(10+12)*(5+8)	
5 8 11 11	1	(11+11)*(5+8)	
5 8 11 13	1	11*(13+(5+8))	
5 9 11 12	1	11*(12+(5+9))	
5 10 11 11	1	(10+(11+5))*11	
5 10 11 13	1	(10*(11*13))/5	
6 6 10 11	1	11*((6*6)-10)	
6 6 10 13	1	(10+(6+6))*13	
6 7 7 8	1	(6*(7*7))-8	
6 7 9 13	2	13*(6+(7+9))	(13+9)*(6+7)
6 7 10 12	1	(10+12)*(6+7)	
6 7 11 11	1	(11+11)*(6+7)	
6 7 11 13	1	11*(13+(6+7))	
6 8 8 13	1	13*(6+(8+8))	
6 8 11 12	1	11*(12+(6+8))	
6 8 11 13	1	11*(13*(8-6))	
6 9 11 11	1	11*(11+(6+9))	
6 10 10 11	1	(10+(10+6))*11	
6 11 12 13	1	(11*(12*13))/6	
7 7 8 13	1	13*(7+(7+8))	
7 7 11 12	1	11*(12+(7+7))	
7 8 11 11	1	11*(11+(7+8))	
7 9 10 11	1	(10+(7+9))*11	
7 9 11 13	1	11*(13*(9-7))	
8 8 10 11	1	(10+(8+8))*11	
8 9 9 11	1	11*(8+(9+9))	
8 10 11 13	1	(10-8)*(11*13)	
8 13 13 13	1	13+(13*(13+8))	
9 11 11 13	1	11*((11-9)*13)	
9 12 13 13	1	((12+9)*13)+13	
9 13 13 13	1	(13*13)+(13*9)	
10 10 12 13	1	10+((10+13)*12)	
10 11 12 12	1	10+((11+12)*12)	
10 11 12 13	1	11*((12-10)*13)	
10 11 13 13	1	((10+11)*13)+13	
10 12 13 13	1	(10*13)+(12*13)	
10 13 13 13	1	((10+13)*13)-13	
11 11 12 13	1	11+(11*(12+13))	
11 11 13 13	2	11*(13*(13-11))	(11*13)+(11*13)
11 12 13 13	1	((11+12)*13)-13	
