1 3 6 13	1	(1+(13*6))*3	
1 3 8 10	1	((10*8)-1)*3	
2 3 7 11	1	((11*7)+2)*3	
2 3 9 9	1	3*((9*9)-2)	
2 3 9 13	1	(13*(2*9))+3	
2 3 10 12	1	(10*(12*2))-3	
2 5 11 11	1	(11*(11*2))-5	
3 3 6 13	1	(13*(3*6))+3	
3 3 8 10	1	(10*(3*8))-3	
3 4 5 12	1	(12*(4*5))-3	
3 4 6 10	1	(10*(4*6))-3	
3 5 6 8	1	(5*(6*8))-3	
3 5 7 12	1	((12*7)-5)*3	
3 5 13 13	1	(13*(13+5))+3	
3 6 7 11	1	(11*(3*7))+6	
3 6 7 12	1	((12*6)+7)*3	
3 6 9 9	1	(3*(9*9))-6	
3 6 11 13	1	((11*6)+13)*3	
3 6 12 13	1	((12+6)*13)+3	
3 7 8 9	1	3*(7+(8*9))	
3 7 9 10	1	((10*7)+9)*3	
3 7 11 13	1	((11+7)*13)+3	
3 7 12 13	2	(12*(13+7))-3	((13*7)-12)*3
3 8 9 11	1	((11*8)-9)*3	
3 8 10 13	1	((10+8)*13)+3	
3 8 12 12	1	(12*(12+8))-3	
3 9 9 13	1	(13*(9+9))+3	
3 9 10 11	1	((10*9)-11)*3	
3 9 11 12	1	((11+9)*12)-3	
3 9 13 13	1	((13+13)*9)+3	
3 10 10 12	1	((10+10)*12)-3	
3 10 11 13	1	(10*(11+13))-3	
3 10 12 12	1	(10*(12+12))-3	
4 7 8 13	1	13+(4*(7*8))	
5 5 9 12	1	12+(5*(5*9))	
5 5 10 13	1	(10*(5*5))-13	
5 7 7 8	1	(5*(7*7))-8	
5 9 11 13	1	(11*(13+9))-5	
5 10 11 12	1	((10+12)*11)-5	
5 11 11 11	1	(11*(11+11))-5	
6 8 11 13	1	(11*(13+8))+6	
6 9 11 12	1	(11*(12+9))+6	
6 9 12 13	1	(12*(13+6))+9	
6 10 11 11	1	((10+11)*11)+6	
6 10 13 13	1	(13*(13+6))-10	
7 9 12 12	1	(12*(12+7))+9	
7 10 10 13	1	(10*(10+13))+7	
7 10 11 12	1	(10*(11+12))+7	
7 10 12 13	1	((12+7)*13)-10	
8 9 11 12	1	((11+8)*12)+9	
8 10 11 13	1	((11+8)*13)-10	
9 9 10 12	1	((10+9)*12)+9	
9 9 12 13	1	(12*13)+(9*9)	
9 10 10 13	1	((10+9)*13)-10	
9 10 12 13	1	(10*12)+(13*9)	
9 12 12 13	1	12+((12+13)*9)	
10 12 13 13	1	(10*(12+13))-13	
