1 2 12 12	1	(1+(12*12))*2		
1 3 10 10	1	10*((10*3)-1)		
1 4 7 10	1	(1+(4*7))*10		
1 5 6 10	1	10*((5*6)-1)		
2 2 11 13	1	((11*13)+2)*2		
2 2 12 12	1	(12*(12*2))+2		
2 3 8 12	1	(12*(3*8))+2		
2 3 9 10	1	10*(2+(3*9))		
2 3 10 13	1	10*((13*2)+3)		
2 4 6 12	1	(12*(4*6))+2		
2 4 8 9	1	2+(4*(8*9))		
2 4 11 13	1	(11*(13*2))+4		
2 5 5 12	1	((12*5)-2)*5		
2 5 6 10	1	((10*6)-2)*5		
2 5 7 8	1	(2+(7*8))*5		
2 5 10 12	1	10*((12*2)+5)		
2 6 6 8	1	2+(6*(6*8))		
2 7 10 11	1	10*((11*2)+7)		
2 8 10 13	1	10*(13+(2*8))		
2 9 10 10	1	10*((10*2)+9)		
2 9 10 11	1	10*(11+(2*9))		
2 11 12 13	3	((12*13)-11)*2	((11*12)+13)*2	((11+13)*12)+2
2 12 12 12	1	(12*(12+12))+2		
3 4 8 10	1	10*((4*8)-3)		
3 4 10 11	1	10*((11*3)-4)		
3 5 5 11	1	((11*5)+3)*5		
3 5 8 10	1	10*((3*8)+5)		
3 6 10 11	1	10*(11+(3*6))		
3 7 8 10	1	10*((3*7)+8)		
3 7 9 11	1	(11*(3*9))-7		
3 7 10 12	1	10*((12*3)-7)		
3 10 10 10	1	(10*(10*3))-10		
3 10 10 13	1	10*((13*3)-10)		
3 10 13 13	1	10*(13+(13+3))		
4 4 10 13	1	10*(13+(4*4))		
4 5 5 10	1	10*(4+(5*5))		
4 5 6 9	1	(4+(6*9))*5		
4 5 6 10	1	10*((4*6)+5)		
4 5 6 13	1	((13*4)+6)*5		
4 5 9 10	1	10*((4*5)+9)		
4 5 10 12	1	(10+(12*4))*5		
4 6 7 7	1	(6*(7*7))-4		
4 7 9 10	1	10*((4*9)-7)		
4 7 10 10	1	10+(10*(4*7))		
4 9 13 13	1	(13*(13+9))+4		
4 10 10 11	1	10*((10*4)-11)		
4 10 12 13	2	((10+12)*13)+4	10*(12+(13+4))	
4 11 11 13	1	((11+11)*13)+4		
4 11 13 13	1	(11*(13+13))+4		
5 5 7 9	1	5*((7*9)-5)		
5 5 7 13	1	((13*5)-7)*5		
5 5 8 10	1	((10*5)+8)*5		
5 5 9 13	1	(13+(5*9))*5		
5 5 10 12	1	(12*(5*5))-10		
5 6 7 10	1	10*((5*7)-6)		
5 6 8 8	1	5*((8*8)-6)		
5 6 8 10	1	(10+(6*8))*5		
5 6 8 11	1	((11*6)-8)*5		
5 6 10 10	1	(10*(5*6))-10		
5 7 7 9	1	5*((7*7)+9)		
5 7 8 10	1	10+(5*(7*8))		
5 7 10 12	1	((10*7)-12)*5		
5 8 10 11	1	10*((5*8)-11)		
5 10 11 13	1	10*(11+(13+5))		
5 10 12 12	1	10*(12+(12+5))		
6 6 7 10	1	10*((6*6)-7)		
6 7 10 13	1	10*((6*7)-13)		
6 10 10 13	1	10*(10+(13+6))		
6 10 11 12	1	10*(11+(12+6))		
7 9 10 13	1	10*(13+(7+9))		
7 10 10 12	1	10*(10+(12+7))		
7 10 11 11	1	10*(11+(11+7))		
8 8 10 13	1	10*(13+(8+8))		
8 9 10 12	1	10*(12+(8+9))		
8 10 10 11	1	10*(10+(11+8))		
9 9 10 11	1	10*(11+(9+9))		
9 10 10 10	1	10*(10+(10+9))		
9 10 13 13	1	((10+13)*13)-9		
9 11 12 13	1	((11+12)*13)-9		
10 12 12 13	1	(12*(12+13))-10		
11 11 13 13	1	(11*11)+(13*13)		
