2 4 7 10	1	(10*(4*7))-2
2 4 11 13	1	((11*13)-4)*2
2 5 7 8	1	(5*(7*8))-2
2 5 12 12	1	((12*12)-5)*2
2 7 11 12	1	((11*12)+7)*2
2 8 11 13	1	(11*(13*2))-8
2 9 10 13	1	((10*13)+9)*2
2 10 12 12	1	(12*(12*2))-10
2 10 12 13	1	((10+13)*12)+2
2 11 12 12	1	((11+12)*12)+2
3 5 5 11	1	(11*(5*5))+3
3 5 7 13	1	(13*(3*7))+5
3 8 9 10	1	(10*(3*9))+8
3 8 10 12	1	(12*(3*8))-10
3 11 12 13	1	(11*(12+13))+3
4 6 10 12	1	(12*(4*6))-10
4 8 9 10	1	(4*(8*9))-10
5 6 8 9	1	(5*(6*9))+8
5 8 13 13	1	(13*(13+8))+5
5 9 12 13	1	((12+9)*13)+5
5 10 11 13	1	((10+11)*13)+5
6 6 8 10	1	(6*(6*8))-10
8 9 13 13	1	(13*(13+9))-8
8 10 12 13	1	((10+12)*13)-8
8 11 11 13	1	((11+11)*13)-8
8 11 13 13	1	(11*(13+13))-8
10 11 12 13	1	((11+13)*12)-10
10 12 12 12	1	(12*(12+12))-10
