1 3 7 13	1	(13*(3*7))-1		
1 3 8 11	1	(1+(11*3))*8		
1 5 7 8	1	((5*7)-1)*8		
1 8 13 13	1	(13*(13+8))-1		
1 9 12 13	1	((12+9)*13)-1		
1 10 11 13	1	((10+11)*13)-1		
2 3 8 12	1	((12*3)-2)*8		
2 3 9 10	1	(10*(3*9))+2		
2 4 6 11	1	((11*6)+2)*4		
2 4 7 10	1	((10*7)-2)*4		
2 4 8 8	1	(2+(4*8))*8		
2 4 8 9	1	((4*9)-2)*8		
2 4 8 13	1	(13+4)*(2*8)		
2 4 11 12	1	((11*12)+4)*2		
2 5 6 9	1	2+(5*(6*9))		
2 5 8 12	1	(12+5)*(2*8)		
2 6 6 8	1	((6*6)-2)*8		
2 6 8 11	1	(11+6)*(2*8)		
2 6 10 13	1	((10*13)+6)*2		
2 7 8 10	1	(10+7)*(2*8)		
2 7 11 13	1	((11*13)-7)*2		
2 8 8 9	1	2*(8*(8+9))		
2 8 8 13	1	((13*2)+8)*8		
2 8 10 12	1	(10+(12*2))*8		
2 8 11 12	2	((11*2)+12)*8	(11*(12*2))+8	
2 8 12 12	1	((12*12)-8)*2		
2 10 12 13	1	(10*(13*2))+12		
3 4 5 13	1	((13*5)+3)*4		
3 4 8 10	1	((10*3)+4)*8		
3 4 13 13	1	(13+3)*(13+4)		
3 5 5 11	1	(11*(5*5))-3		
3 5 8 13	1	((13*3)-5)*8		
3 5 12 13	1	(12+5)*(13+3)		
3 6 11 13	1	(11+6)*(13+3)		
3 7 8 9	1	((3*9)+7)*8		
3 7 8 13	1	(13+(3*7))*8		
3 7 10 13	1	(10+7)*(13+3)		
3 8 8 10	1	(10+(3*8))*8		
3 8 8 11	1	(11*(3*8))+8		
3 8 9 13	1	(13+3)*(8+9)		
3 11 12 13	1	(11*(12+13))-3		
4 4 4 13	1	(13+4)*(4*4)		
4 4 5 12	1	(12+5)*(4*4)		
4 4 6 11	1	(11+6)*(4*4)		
4 4 6 12	1	((12*6)-4)*4		
4 4 7 10	1	(10+7)*(4*4)		
4 4 8 8	1	4*(4+(8*8))		
4 4 8 9	2	4*((8*9)-4)	4*(4*(8+9))	
4 4 12 13	1	(12+4)*(13+4)		
4 5 6 8	1	(4+(5*6))*8		
4 5 7 9	1	4*(5+(7*9))		
4 5 8 12	1	((12*5)+8)*4		
4 5 11 13	2	((11*5)+13)*4	(11+5)*(13+4)	
4 5 12 12	1	(12+4)*(12+5)		
4 5 12 13	1	12+(13*(4*5))		
4 6 7 8	1	((4*7)+6)*8		
4 6 8 10	3	(10+(4*6))*8	((10*6)+8)*4	((10*4)-6)*8
4 6 8 11	1	(11*(4*6))+8		
4 6 10 13	2	((13*6)-10)*4	(10+6)*(13+4)	
4 6 11 12	1	(11+6)*(12+4)		
4 7 8 10	1	(10*(4*7))-8		
4 7 8 12	1	(12+(7*8))*4		
4 7 9 11	1	((11*7)-9)*4		
4 7 9 13	1	(13+4)*(7+9)		
4 7 10 12	1	(10+7)*(12+4)		
4 8 8 13	1	(13+4)*(8+8)		
4 8 9 12	1	(12+4)*(8+9)		
4 8 10 11	1	((11*4)-10)*8		
4 8 10 12	1	((10*8)-12)*4		
4 9 9 13	1	4*((9*9)-13)		
4 10 12 13	1	((10+13)*12)-4		
4 11 12 12	1	((11+12)*12)-4		
5 5 8 9	1	((5*5)+9)*8		
5 5 11 12	1	(11+5)*(12+5)		
5 6 8 8	1	((5*8)-6)*8		
5 6 10 12	1	(10+6)*(12+5)		
5 6 11 11	1	(11+5)*(11+6)		
5 7 8 8	1	(5*(7*8))-8		
5 7 9 12	1	(12+5)*(7+9)		
5 7 10 11	1	(10+7)*(11+5)		
5 8 8 12	1	(12+5)*(8+8)		
5 8 9 11	2	((5*9)-11)*8	(11+5)*(8+9)	
6 6 10 11	1	(10+6)*(11+6)		
6 7 8 8	1	((6*7)-8)*8		
6 7 9 11	1	(11+6)*(7+9)		
6 7 10 10	1	(10+6)*(10+7)		
6 8 8 11	1	(11+6)*(8+8)		
6 8 9 10	1	(10+6)*(8+9)		
7 7 9 10	1	(10+7)*(7+9)		
7 8 8 10	1	(10+7)*(8+8)		
7 8 9 9	1	(7+9)*(8+9)		
7 12 13 13	1	12+(13*(13+7))		
8 8 8 9	1	(8+8)*(8+9)		
8 8 13 13	1	(13+(13+8))*8		
8 9 12 13	2	(12+(13+9))*8	(12*(13+9))+8	
8 10 11 13	1	(10+(11+13))*8		
8 10 12 12	2	((10+12)*12)+8	(10+(12+12))*8	
8 11 11 12	2	((11+11)*12)+8	(11+(11+12))*8	
8 11 11 13	1	(11*(11+13))+8		
8 11 12 12	1	(11*(12+12))+8		
8 12 12 13	1	12+((12+8)*13)		
9 11 12 13	1	((11+9)*13)+12		
10 10 12 13	1	((10+10)*13)+12		
10 12 13 13	1	(10*(13+13))+12		
