1 4 6 12	1	((12*4)-1)*6
1 6 6 8	1	6*((6*8)-1)
2 2 11 13	1	((11*13)-2)*2
2 3 8 12	1	((12*8)-2)*3
2 3 12 12	1	((12*12)-3)*2
2 4 7 10	1	(10*(4*7))+2
2 4 11 13	1	(11*(13*2))-4
2 5 6 9	1	(2+(5*9))*6
2 5 7 8	1	2+(5*(7*8))
2 6 7 7	1	6*((7*7)-2)
2 6 12 12	1	(12*(12*2))-6
2 9 11 12	1	((11*12)+9)*2
2 10 11 13	1	((10*13)+11)*2
3 3 7 13	1	((13*7)+3)*3
3 4 6 11	1	((11*4)+3)*6
3 4 9 10	1	((10*9)+4)*3
3 5 6 10	1	((10*5)-3)*6
3 5 9 11	1	((11*9)-5)*3
3 6 8 11	1	((11*8)+6)*3
3 6 8 12	1	(12*(3*8))-6
3 6 8 13	1	((13*3)+8)*6
3 6 10 10	1	((10*10)-6)*3
3 6 11 12	1	(11+(12*3))*6
3 7 9 13	1	(13*(3*7))+9
3 7 10 12	1	(10+(12*7))*3
3 8 10 13	1	((13*8)-10)*3
3 9 9 13	1	(13+(9*9))*3
3 9 10 12	1	(10*(3*9))+12
4 5 6 13	1	((13*4)-5)*6
4 6 6 12	1	(12*(4*6))-6
4 6 7 10	1	((10*4)+7)*6
4 6 8 9	1	(4*(8*9))-6
4 6 9 11	1	(11+(4*9))*6
4 9 13 13	1	(13*(13+9))-4
4 10 12 13	1	((10+12)*13)-4
4 11 11 13	1	((11+11)*13)-4
4 11 13 13	1	(11*(13+13))-4
5 5 7 11	1	(11*(5*5))+7
5 6 6 7	1	(5+(6*7))*6
5 6 7 8	1	((5*8)+7)*6
5 6 7 12	1	(12+(5*7))*6
5 6 8 11	1	((11*5)-8)*6
5 6 9 12	1	12+(5*(6*9))
5 6 12 13	1	((12*5)-13)*6
6 6 6 8	1	(6*(6*8))-6
6 6 6 11	1	(11+(6*6))*6
6 6 7 9	1	6*((6*9)-7)
6 6 10 13	1	((10*6)-13)*6
6 7 7 12	1	(6*(7*7))-12
6 7 8 9	1	6*((7*8)-9)
6 10 12 13	1	((10+13)*12)+6
6 11 12 12	1	((11+12)*12)+6
6 11 12 13	1	((11+13)*12)-6
6 12 12 12	1	(12*(12+12))-6
7 11 12 13	1	(11*(12+13))+7
8 9 13 13	1	(13*(13+8))+9
9 9 12 13	1	((12+9)*13)+9
9 10 11 13	1	((10+11)*13)+9
