1 2 11 11	1	(1+(11*11))*2		
1 3 9 9	1	1+(3*(9*9))		
1 4 5 12	1	(1+(12*5))*4		
1 4 6 10	1	(1+(10*6))*4		
1 5 7 7	1	(5*(7*7))-1		
2 2 10 12	1	((10*12)+2)*2		
2 2 11 11	1	(11*(11*2))+2		
2 4 7 9	1	4*((7*9)-2)		
2 4 10 12	1	(10*(12*2))+4		
2 5 9 13	1	((13*9)+5)*2		
2 8 10 13	1	((10*13)-8)*2		
2 9 10 13	1	10+(13*(2*9))		
2 9 11 13	1	(11*(13+9))+2		
2 10 11 12	3	((11*12)-10)*2	((10*11)+12)*2	((10+12)*11)+2
2 11 11 11	1	(11*(11+11))+2		
3 4 8 8	1	4*((8*8)-3)		
3 4 8 10	1	(10*(3*8))+4		
3 6 10 13	1	10+(13*(3*6))		
3 6 13 13	1	(13*(13+6))-3		
3 7 8 12	1	(12*(3*7))-8		
3 7 11 13	1	(11*(3*7))+13		
3 7 12 13	1	((12+7)*13)-3		
3 8 11 13	1	((11+8)*13)-3		
3 9 10 13	1	((10+9)*13)-3		
4 4 5 12	1	(12*(4*5))+4		
4 4 5 13	1	((13*5)-4)*4		
4 4 6 10	1	(10*(4*6))+4		
4 4 9 13	1	((13*4)+9)*4		
4 4 12 13	1	((12*4)+13)*4		
4 5 6 8	1	4+(5*(6*8))		
4 5 6 11	2	((11*6)-5)*4	((11*5)+6)*4	
4 5 7 8	1	4*(5+(7*8))		
4 5 10 11	1	((10*5)+11)*4		
4 6 7 9	1	4*((6*9)+7)		
4 6 8 13	1	(13+(6*8))*4		
4 6 11 12	1	((12*6)-11)*4		
4 7 7 12	1	(12+(7*7))*4		
4 7 8 9	1	(4*(7*9))-8		
4 7 9 10	1	((10*7)-9)*4		
4 7 12 13	1	(12*(13+7))+4		
4 8 8 12	1	(4*(8*8))-12		
4 8 9 11	1	4*((8*9)-11)		
4 8 12 12	1	(12*(12+8))+4		
4 9 11 12	1	((11+9)*12)+4		
4 10 10 12	1	((10+10)*12)+4		
4 10 11 13	1	(10*(11+13))+4		
4 10 12 12	1	(10*(12+12))+4		
5 5 6 10	1	(10*(5*5))-6		
5 10 13 13	1	10+(13*(13+5))		
6 6 7 8	1	(6*(6*7))-8		
6 10 12 13	2	(10*(12+13))-6	10+((12+6)*13)	
7 10 11 13	1	10+((11+7)*13)		
8 8 12 13	1	(12*(13+8))-8		
8 9 12 12	1	(12*(12+9))-8		
8 10 10 13	1	10+((10+8)*13)		
8 10 11 12	1	((10+11)*12)-8		
8 11 12 13	1	(11*8)+(12*13)		
8 11 13 13	1	(11*(13+8))+13		
9 9 10 13	1	10+(13*(9+9))		
9 10 11 13	1	((10+13)*11)-9		
9 10 13 13	1	10+((13+13)*9)		
9 11 11 12	1	(11*(11+12))-9		
9 11 12 13	1	(11*(12+9))+13		
10 10 12 12	1	(10*10)+(12*12)		
10 11 11 13	1	((10+11)*11)+13		
