1 3 10 10	1	1+(10*(10*3))		
1 4 7 11	1	((11*4)-1)*7		
1 5 5 12	1	1+(12*(5*5))		
1 5 6 10	1	1+(10*(5*6))		
1 6 7 7	1	(1+(6*7))*7		
1 12 12 13	1	1+(12*(12+13))		
2 5 7 9	1	((5*9)-2)*7		
2 10 13 13	1	((10+13)*13)+2		
2 11 12 13	2	((11+12)*13)+2	(12*(13*2))-11	
2 12 12 13	1	(12*(12*2))+13		
3 4 7 10	1	((10*4)+3)*7		
3 4 7 13	1	((13*3)+4)*7		
3 4 9 11	1	(11*(3*9))+4		
3 5 7 8	1	(3+(5*8))*7		
3 7 7 12	1	((12*3)+7)*7		
3 7 10 11	1	(10+(11*3))*7		
3 7 10 13	1	((10*3)+13)*7		
3 8 11 13	1	(13*(3*8))-11		
3 8 12 13	1	(12*(3*8))+13		
4 5 7 12	1	((12*4)-5)*7		
4 6 11 13	1	(13*(4*6))-11		
4 6 12 13	1	(12*(4*6))+13		
4 7 7 9	1	((4*9)+7)*7		
4 7 7 11	1	(11*(4*7))-7		
4 7 8 11	1	(11+(4*8))*7		
4 7 9 13	1	((13*4)-9)*7		
4 8 9 13	1	13+(4*(8*9))		
5 6 7 8	1	((6*8)-5)*7		
5 6 7 13	1	(13+(5*6))*7		
5 7 7 8	1	((5*7)+8)*7		
5 7 7 10	1	((10*5)-7)*7		
5 7 11 12	1	((11*5)-12)*7		
6 6 7 7	1	((6*6)+7)*7		
6 6 8 13	1	13+(6*(6*8))		
6 7 7 7	2	7*((7*7)-6)	(6*(7*7))+7	
6 7 9 11	1	((6*9)-11)*7		
7 7 8 13	1	7*((7*8)-13)		
11 11 13 13	1	((11+13)*13)-11		
11 12 12 13	1	((12+12)*13)-11		
11 12 13 13	3	(12*(13+13))-11	(11*12)+(13*13)	((11+13)*12)+13
12 12 12 13	1	(12*(12+12))+13		
