2 3 10 10	1	(10*(10*3))+2
2 5 5 12	1	(12*(5*5))+2
2 5 6 10	1	(10*(5*6))+2
2 5 12 13	1	((12*13)-5)*2
2 7 12 12	1	((12*12)+7)*2
2 8 11 13	1	((11*13)+8)*2
2 10 12 13	1	(12*(13*2))-10
2 12 12 13	1	(12*(12+13))+2
3 5 9 11	1	(11*(3*9))+5
3 8 10 13	1	(13*(3*8))-10
3 10 13 13	1	((10+13)*13)+3
3 11 12 13	1	((11+12)*13)+3
4 6 7 11	1	(11*(4*7))-6
4 6 10 13	1	(13*(4*6))-10
5 7 9 13	1	(5*(7*9))-13
6 7 7 8	1	(6*(7*7))+8
10 11 13 13	1	((11+13)*13)-10
10 12 12 13	1	((12+12)*13)-10
10 12 13 13	1	(12*(13+13))-10
