1 3 11 12	1	(11*(12*3))-1
1 4 9 11	1	(11*(4*9))-1
1 5 6 13	1	(1+(13*6))*5
1 5 8 10	1	((10*8)-1)*5
1 6 6 11	1	(11*(6*6))-1
2 5 7 11	1	((11*7)+2)*5
2 5 9 9	1	5*((9*9)-2)
3 5 10 13	1	(10*(13*3))+5
3 7 7 8	1	3+(7*(7*8))
4 5 10 10	1	(10*(10*4))-5
4 8 11 12	1	11+(12*(4*8))
5 5 6 13	1	(13*(5*6))+5
5 5 7 12	1	((12*7)-5)*5
5 5 8 10	1	(10*(5*8))-5
5 6 7 12	1	((12*6)+7)*5
5 6 11 13	1	((11*6)+13)*5
5 7 8 9	1	5*(7+(8*9))
5 7 9 10	1	((10*7)+9)*5
5 7 10 11	1	10+(11*(5*7))
5 7 12 13	1	((13*7)-12)*5
5 8 9 11	1	((11*8)-9)*5
5 9 9 10	1	(5*(9*9))-10
5 9 10 11	1	((10*9)-11)*5
6 8 8 11	1	11+(6*(8*8))
