1 4 9 10	1	(1+(10*4))*9	
1 5 8 9	1	(1+(5*8))*9	
1 6 7 9	1	((6*7)-1)*9	
2 3 9 13	1	((13*3)+2)*9	
2 3 11 11	1	((11*11)+2)*3	
3 3 10 12	1	((10*12)+3)*3	
3 4 9 11	1	((11*4)-3)*9	
3 5 9 12	1	((12*3)+5)*9	
3 6 9 13	1	((13*9)+6)*3	
3 6 11 11	1	(11*(11*3))+6	
3 7 10 13	1	((10*13)-7)*3	
3 8 9 11	1	((11*3)+8)*9	
3 9 10 11	1	((10*3)+11)*9	
3 9 10 12	1	(10*(12*3))+9	
3 9 11 12	1	((11*12)-9)*3	
3 10 11 13	1	((10*11)+13)*3	
4 5 7 13	1	(13*(4*7))+5	
4 5 9 9	2	((5*9)-4)*9	((4*9)+5)*9
4 7 9 12	1	((12*4)-7)*9	
4 7 9 13	1	(13+(4*7))*9	
4 8 9 9	1	((4*8)+9)*9	
4 9 9 10	1	(10*(4*9))+9	
4 9 11 13	1	((13*4)-11)*9	
5 6 6 9	1	(5+(6*6))*9	
5 6 7 9	1	((5*7)+6)*9	
5 6 9 11	1	(11+(5*6))*9	
5 6 9 12	1	(12*(5*6))+9	
5 8 9 9	1	(5*(8*9))+9	
5 9 9 10	1	((10*5)-9)*9	
6 6 9 10	1	(10*(6*6))+9	
6 7 8 9	1	((6*8)-7)*9	
6 7 9 9	1	(6*(7*9))-9	
6 9 9 13	1	((6*9)-13)*9	
7 7 8 9	1	((7*7)-8)*9	
