1 2 12 13	1	1+(12*(13*2))		
1 3 8 13	1	1+(13*(3*8))		
1 4 6 13	1	1+(13*(4*6))		
1 11 13 13	1	1+((11+13)*13)		
1 12 12 13	1	1+((12+12)*13)		
1 12 13 13	1	1+(12*(13+13))		
2 5 7 9	1	(5*(7*9))-2		
3 9 11 12	1	(12*(3*9))-11		
3 10 10 13	1	(10*(10*3))+13		
4 5 7 11	1	(11*(4*7))+5		
4 7 8 10	1	(10*(4*8))-7		
4 9 9 11	1	(4*(9*9))-11		
5 5 12 13	2	(12*(5*5))+13	(13*(5*5))-12	
5 6 10 13	1	(10*(5*6))+13		
5 7 8 8	1	(5*(8*8))-7		
6 6 9 11	1	(6*(6*9))-11		
12 12 13 13	3	((12+13)*13)-12	(12*(12+13))+13	(12*12)+(13*13)
