1 4 7 13	1	(1+(13*4))*7
1 6 7 9	1	((6*9)-1)*7
2 5 7 11	1	((11*5)-2)*7
3 5 7 10	1	((10*5)+3)*7
3 7 7 8	1	7*((7*8)-3)
3 8 11 11	1	(11*(11*3))+8
3 10 11 12	1	(10*(12*3))+11
4 5 7 12	1	((12*4)+5)*7
4 7 7 7	1	(4+(7*7))*7
4 7 7 13	1	(13*(4*7))+7
4 7 9 11	1	((11*4)+9)*7
4 7 10 13	1	((10*4)+13)*7
4 8 12 13	1	(12*(4*8))-13
4 9 10 11	1	(10*(4*9))+11
5 6 7 8	1	(5+(6*8))*7
5 6 11 12	1	11+(12*(5*6))
5 7 7 12	1	((12*5)-7)*7
5 7 8 9	1	((5*9)+8)*7
5 7 8 13	1	(13+(5*8))*7
5 7 12 13	1	((13*5)-12)*7
5 8 9 11	1	11+(5*(8*9))
6 6 10 11	1	(10*(6*6))+11
6 7 7 9	1	(6*(7*9))-7
6 7 7 10	1	((10*6)-7)*7
6 7 7 11	1	(11+(6*7))*7
6 7 11 13	1	((11*6)-13)*7
6 8 8 13	1	(6*(8*8))-13
7 7 9 10	1	7*((7*9)-10)
7 8 8 11	1	7*((8*8)-11)
