1 3 10 11	1	(1+(10*3))*11
1 4 8 11	1	11*((4*8)-1)
1 5 6 11	1	(1+(5*6))*11
2 3 11 11	1	11*((11*3)-2)
2 3 13 13	1	(13*(13*2))+3
2 5 11 13	1	11*((13*2)+5)
2 7 7 7	1	(7*(7*7))-2
2 7 11 12	1	11*((12*2)+7)
2 9 11 11	1	11*((11*2)+9)
2 9 11 13	1	11*(13+(2*9))
2 10 11 11	1	((10*2)+11)*11
3 4 7 11	1	11*(3+(4*7))
3 4 9 11	1	11*((3*9)+4)
3 5 11 12	1	11*((12*3)-5)
3 6 11 13	1	11*(13+(3*6))
3 7 8 11	1	11*((3*8)+7)
3 7 10 11	1	(10+(3*7))*11
3 8 11 13	1	11*((13*3)-8)
3 9 10 13	1	(13*(3*9))-10
3 10 11 11	1	(10*(11*3))+11
3 13 13 13	1	(13*(13+13))+3
4 5 7 11	1	11*((5*7)-4)
4 5 7 12	1	(12*(4*7))+5
4 5 9 11	1	11*((4*9)-5)
4 5 11 11	1	11*(11+(4*5))
4 6 7 11	1	11*((4*6)+7)
4 8 11 11	1	(11*(4*8))-11
4 9 10 11	1	((10*4)-9)*11
4 11 11 13	1	11*((11*4)-13)
5 5 6 11	1	11*((5*5)+6)
5 6 6 11	1	11*((6*6)-5)
5 6 7 8	1	5+(6*(7*8))
5 6 11 11	1	11+(11*(5*6))
5 7 9 10	1	(10*(5*7))-9
5 8 9 11	1	11*((5*8)-9)
5 11 13 13	1	11*(13+(13+5))
6 7 11 11	1	11*((6*7)-11)
6 11 12 13	1	11*(12+(13+6))
7 11 11 13	1	11*(11+(13+7))
7 11 12 12	1	11*(12+(12+7))
8 10 11 13	1	(10+(13+8))*11
8 11 11 12	1	11*(11+(12+8))
9 9 11 13	1	11*(13+(9+9))
9 10 11 12	1	(10+(12+9))*11
9 11 11 11	1	11*(11+(11+9))
10 10 11 11	1	(10+(10+11))*11
