1 4 7 12	1	(12*(4*7))-1
1 5 6 11	1	(1+(11*6))*5
1 6 7 8	1	(6*(7*8))-1
2 3 13 13	1	(13*(13*2))-3
2 5 5 13	1	((13*5)+2)*5
3 5 7 10	1	((10*7)-3)*5
3 5 8 8	1	(3+(8*8))*5
3 5 10 11	1	(10*(11*3))+5
3 9 11 12	1	11+(12*(3*9))
3 13 13 13	1	(13*(13+13))-3
4 5 7 9	1	(4+(7*9))*5
4 9 9 11	1	11+(4*(9*9))
5 5 6 11	1	(11*(5*6))+5
5 5 6 12	1	((12*6)-5)*5
5 5 7 12	1	((12*5)+7)*5
5 5 8 9	1	5*((8*9)-5)
5 5 10 13	1	10+(13*(5*5))
5 5 11 12	1	((11*5)+12)*5
5 6 7 10	1	((10*6)+7)*5
5 6 9 13	1	(13+(6*9))*5
5 6 11 13	1	((13*6)-11)*5
5 7 8 11	1	(11+(7*8))*5
5 7 10 11	1	((11*7)-10)*5
5 8 10 13	1	((10*8)-13)*5
6 6 9 11	1	11+(6*(6*9))
7 7 7 8	1	(7*(7*7))-8
10 12 13 13	1	10+((12+13)*13)
