1 3 9 13	1	((13*3)-1)*9
1 6 7 8	1	(1+(7*8))*6
1 7 7 7	1	(7*(7*7))-1
2 2 13 13	1	((13*13)+2)*2
2 3 9 12	1	((12*3)+2)*9
2 4 9 9	1	(2+(4*9))*9
2 4 9 10	1	((10*4)-2)*9
2 4 13 13	1	(13*(13*2))+4
2 5 6 11	1	((11*5)+2)*6
2 5 8 9	1	((5*8)-2)*9
2 6 6 9	1	(2+(6*6))*9
2 6 9 13	1	(13+6)*(2*9)
2 7 9 12	1	(12+7)*(2*9)
2 8 9 11	1	(11+8)*(2*9)
2 9 9 10	1	(10+9)*(2*9)
2 9 12 13	1	(12+(13*2))*9
3 3 9 13	1	((13*9)-3)*3
3 4 10 11	1	((10*11)+4)*3
3 5 6 12	1	((12*5)-3)*6
3 5 7 9	1	(3+(5*7))*9
3 5 9 11	1	((11*3)+5)*9
3 6 6 9	1	(3+(6*9))*6
3 6 6 10	1	((10*6)-3)*6
3 6 6 13	1	(13+6)*(3*6)
3 6 7 12	1	(12+7)*(3*6)
3 6 8 11	1	(11+8)*(3*6)
3 6 9 10	1	(10+9)*(3*6)
3 6 9 12	1	((12*9)+6)*3
3 6 10 12	1	((10*12)-6)*3
3 7 11 11	1	((11*11)-7)*3
3 8 9 10	1	((10*3)+8)*9
3 8 10 13	1	(10+(13*8))*3
3 9 9 11	1	(11+(3*9))*9
3 9 9 13	1	(13*(3*9))-9
3 10 11 12	1	(10*(11*3))+12
4 5 6 13	1	((13*4)+5)*6
4 6 7 9	1	((6*7)-4)*9
4 6 7 12	1	(12*(4*7))+6
4 6 8 9	1	((4*8)+6)*9
4 6 9 11	1	((11*4)-6)*9
4 6 9 12	1	((12*4)+9)*6
4 6 11 13	1	((11*4)+13)*6
4 7 9 10	1	(10+(4*7))*9
4 8 10 11	1	(11*(4*8))-10
4 9 10 12	1	((12*4)-10)*9
4 13 13 13	1	(13*(13+13))+4
5 5 9 13	1	(13+(5*5))*9
5 6 7 10	1	((10*5)+7)*6
5 6 8 9	1	((5*6)+8)*9
5 6 8 13	1	((13*5)-8)*6
5 6 9 12	1	(12+(5*9))*6
5 6 11 12	1	(11*(5*6))+12
5 6 13 13	1	(13+5)*(13+6)
5 7 8 10	1	(10*(5*7))-8
5 7 9 9	1	((5*9)-7)*9
5 7 12 13	1	(12+7)*(13+5)
5 8 11 13	1	(11+8)*(13+5)
5 9 10 12	1	((10*5)-12)*9
5 9 10 13	1	(10+9)*(13+5)
6 6 7 8	1	6+(6*(7*8))
6 6 7 9	1	6*((7*9)-6)
6 6 8 9	1	6*((6*8)+9)
6 6 9 11	1	((11*6)-9)*6
6 6 12 13	1	(12+6)*(13+6)
6 7 7 8	1	6*((7*7)+8)
6 7 8 8	1	6*((8*8)-7)
6 7 10 13	1	((10*7)-13)*6
6 7 11 13	1	(11+7)*(13+6)
6 7 12 12	1	(12+6)*(12+7)
6 8 9 10	1	((6*8)-10)*9
6 8 10 13	1	(10+8)*(13+6)
6 8 11 12	1	(11+8)*(12+6)
6 9 9 13	1	(13+6)*(9+9)
6 9 10 12	1	(10+9)*(12+6)
7 7 9 11	1	((7*7)-11)*9
7 7 11 12	1	(11+7)*(12+7)
7 8 10 12	1	(10+8)*(12+7)
7 8 11 11	1	(11+7)*(11+8)
7 9 9 12	1	(12+7)*(9+9)
7 9 10 11	1	(10+9)*(11+7)
8 8 10 11	1	(10+8)*(11+8)
8 9 9 11	1	(11+8)*(9+9)
8 9 10 10	1	(10+8)*(10+9)
9 9 9 10	1	(10+9)*(9+9)
9 12 13 13	1	(12+(13+13))*9
