1 3 9 12	1	((12*9)-1)*3
1 4 8 10	1	1+(10*(4*8))
1 5 8 8	1	1+(5*(8*8))
2 9 12 13	1	(12*(13*2))+9
3 3 8 13	1	((13*8)+3)*3
3 3 9 12	1	(12*(3*9))-3
3 3 10 11	1	((10*11)-3)*3
3 4 9 9	1	(4*(9*9))-3
3 6 6 9	1	(6*(6*9))-3
3 7 10 10	1	((10*10)+7)*3
3 8 9 11	1	((11*9)+8)*3
3 8 9 13	1	(13*(3*8))+9
3 8 11 12	1	(11+(12*8))*3
3 9 10 11	1	(10*(11*3))-9
3 9 10 13	1	((13*9)-10)*3
3 10 12 13	1	((10*12)-13)*3
4 5 5 13	1	(13*(5*5))-4
4 6 9 13	1	(13*(4*6))+9
4 7 11 13	1	(11*(4*7))+13
4 12 13 13	1	((12+13)*13)-4
5 6 7 9	1	(5*(7*9))+6
5 6 9 11	1	(11*(5*6))-9
9 11 13 13	1	((11+13)*13)+9
9 12 12 13	1	((12+12)*13)+9
9 12 13 13	1	(12*(13+13))+9
