1 5 6 12	1	((12*6)-1)*5
1 5 7 10	1	(1+(10*7))*5
1 5 8 9	1	5*((8*9)-1)
3 4 8 11	1	(11*(4*8))+3
3 4 9 13	1	(13*(3*9))+4
3 5 10 12	1	(10*(12*3))-5
3 8 11 11	1	(11*(11*3))-8
4 5 9 10	1	(10*(4*9))-5
4 7 9 13	1	(13*(4*7))-9
5 5 6 11	1	((11*6)+5)*5
5 5 6 12	1	(12*(5*6))-5
5 5 6 13	1	((13*5)+6)*5
5 5 7 10	1	(10*(5*7))+5
5 5 8 9	1	(5*(8*9))-5
5 5 11 12	1	(11+(12*5))*5
5 6 6 10	1	(10*(6*6))-5
5 6 7 11	1	((11*7)-6)*5
5 6 7 13	1	((13*6)-7)*5
5 6 10 11	1	((10*6)+11)*5
5 7 8 8	1	5*(7+(8*8))
5 7 8 9	1	5*((7*9)+8)
5 7 12 13	1	((12*7)-13)*5
5 8 9 10	1	((10*8)-9)*5
5 9 9 10	1	5*((9*9)-10)
7 7 7 12	1	12+(7*(7*7))
