1 4 6 13	1	(1+(13*6))*4
1 4 8 10	1	((10*8)-1)*4
1 5 7 9	1	1+(5*(7*9))
2 2 12 13	1	((12*13)+2)*2
2 4 7 11	1	((11*7)+2)*4
2 4 9 9	1	4*((9*9)-2)
2 4 12 13	1	(12*(13*2))+4
2 11 13 13	1	((13*13)-11)*2
3 4 8 13	1	(13*(3*8))+4
3 8 9 12	1	(12*(3*9))-8
4 4 6 13	1	(13*(4*6))+4
4 4 8 10	1	(10*(4*8))-4
4 5 7 12	1	((12*7)-5)*4
4 5 8 8	1	(5*(8*8))-4
4 6 7 12	1	((12*6)+7)*4
4 6 11 13	1	((11*6)+13)*4
4 7 8 9	1	4*(7+(8*9))
4 7 8 11	1	(11*(4*7))+8
4 7 9 10	1	((10*7)+9)*4
4 7 12 13	1	((13*7)-12)*4
4 8 9 9	1	(4*(9*9))-8
4 8 9 11	1	((11*8)-9)*4
4 9 10 11	1	((10*9)-11)*4
4 11 13 13	1	((11+13)*13)+4
4 12 12 13	1	((12+12)*13)+4
4 12 13 13	1	(12*(13+13))+4
5 5 9 13	1	(13*(5*5))-9
6 6 8 9	1	(6*(6*9))-8
9 12 13 13	1	((12+13)*13)-9
