1 5 11 12	1	(1+(12*5))*11	
1 6 10 11	1	(1+(10*6))*11	
1 7 8 12	1	(12*(7*8))-1	
2 7 9 11	1	11*((7*9)-2)	
3 8 8 11	1	11*((8*8)-3)	
4 5 11 13	1	11*((13*5)-4)	
4 5 13 13	1	(13*(13*4))-5	
4 9 11 13	1	11*((13*4)+9)	
4 11 12 13	1	11*((12*4)+13)	
5 6 11 11	2	11*((11*6)-5)	11*((11*5)+6)
5 7 8 11	1	11*(5+(7*8))	
5 10 11 11	1	((10*5)+11)*11	
5 11 11 12	1	11+(11*(12*5))	
6 7 9 11	1	11*((6*9)+7)	
6 8 11 13	1	11*(13+(6*8))	
6 10 11 11	1	(10*(11*6))+11	
6 11 11 12	1	11*((12*6)-11)	
7 7 11 12	1	11*(12+(7*7))	
7 9 10 11	1	((10*7)-9)*11	
8 9 11 11	1	11*((8*9)-11)	
