1 4 13 13	1	13*((13*4)-1)
1 5 10 13	1	(1+(10*5))*13
2 7 7 13	1	13*(2+(7*7))
3 4 12 13	1	((12*4)+3)*13
3 4 13 13	1	13*((13+4)*3)
3 5 11 12	1	(11*(12*5))+3
3 5 12 13	1	(12+5)*(13*3)
3 6 8 13	1	13*(3+(6*8))
3 6 9 13	1	13*((6*9)-3)
3 6 10 11	1	(10*(11*6))+3
3 6 11 13	1	(11+6)*(13*3)
3 7 10 13	1	(10+7)*(13*3)
3 8 9 13	1	13*(3*(8+9))
3 12 13 13	1	(12+(13*3))*13
4 5 11 13	1	((11*5)-4)*13
4 7 11 13	1	((11*4)+7)*13
4 10 11 13	1	((10*4)+11)*13
4 13 13 13	1	(13*(13*4))-13
5 6 9 13	1	13*((5*9)+6)
5 7 8 13	1	13*((7*8)-5)
5 8 11 13	1	(11+(5*8))*13
5 9 12 13	1	((12*5)-9)*13
5 10 13 13	1	(10*(13*5))+13
6 7 9 13	1	13*((6*7)+9)
6 9 10 13	1	((10*6)-9)*13
7 8 9 12	1	(12*(7*8))-9
7 9 12 13	1	13*((7*9)-12)
8 8 13 13	1	13*((8*8)-13)
