0 5 11 11	1	0+(11*(11*5))	
1 4 11 11	1	(1+4)*(11*11)	
1 5 10 11	1	(1+10)*(11*5)	
1 5 10 12	1	(1+(10*12))*5	
1 5 11 11	1	1*(11*(11*5))	
1 5 11 12	1	11*((12-1)*5)	
1 6 9 11	1	(1+(6*9))*11	
1 6 11 11	1	11*(11*(6-1))	
1 7 8 11	1	11*((7*8)-1)	
2 3 11 11	1	11*(11*(2+3))	
2 5 9 11	1	11*((2+9)*5)	
2 5 11 13	1	11*((13-2)*5)	
2 7 11 11	1	11*(11*(7-2))	
2 10 11 11	1	(10*(11*11))/2	
3 4 11 13	1	11*((13*4)+3)	
3 5 8 11	1	11*((3+8)*5)	
3 8 11 11	1	11*(11*(8-3))	
4 5 7 11	1	11*((4+7)*5)	
4 5 9 13	1	((13*9)+4)*5	
4 7 11 12	1	11*((12*4)+7)	
4 9 11 11	1	11*(11*(9-4))	
4 11 11 11	1	11*(11+(11*4))	
5 5 6 11	1	11*(5*(5+6))	
5 5 10 11	1	((10*5)+5)*11	
5 5 10 12	1	(10*(12*5))+5	
5 5 11 12	1	11*((12*5)-5)	
5 6 10 10	1	(10*(10*6))+5	
5 6 10 11	1	((10*6)-5)*11	
5 9 10 11	1	(10+(5*9))*11	
5 9 10 13	1	((10*13)-9)*5	
5 9 12 13	1	((12*9)+13)*5	
5 10 11 11	2	(10-5)*(11*11)	((10*11)+11)*5
5 10 11 13	1	11*((13*5)-10)	
5 11 11 12	1	((11*12)-11)*5	
6 7 7 11	1	11*(6+(7*7))	
6 7 8 11	1	11*((6*8)+7)	
6 7 11 13	1	11*(13+(6*7))	
6 9 11 11	1	11+(11*(6*9))	
6 11 11 11	2	11*(11*(11-6))	11*((11*6)-11)
7 8 9 11	1	11*((7*9)-8)	
7 8 11 11	1	(11*(7*8))-11	
7 11 11 12	1	11*(11*(12-7))	
8 8 9 11	1	11*((8*8)-9)	
8 11 11 13	1	11*(11*(13-8))	
