1 4 12 13	1	((12*13)-1)*4
1 7 9 10	1	10*((7*9)-1)
2 5 10 12	1	10*((12*5)+2)
2 6 10 10	1	10*((10*6)+2)
2 8 8 10	1	10*((8*8)-2)
3 5 10 13	1	10*((13*5)-3)
3 5 11 11	1	((11*11)+3)*5
4 4 12 13	1	(12*(13*4))-4
4 5 10 12	1	((10*12)+4)*5
4 6 8 13	1	(13*(6*8))-4
4 6 10 11	1	10*((11*6)-4)
4 7 8 11	1	(11*(7*8))+4
4 10 10 13	1	10*(10+(13*4))
4 11 12 12	1	(11+(12*12))*4
4 11 12 13	1	((11*13)+12)*4
5 6 10 13	1	((10*13)-6)*5
5 7 9 13	1	((13*9)+7)*5
5 7 10 11	1	10*((11*5)+7)
5 8 11 12	1	((11*12)-8)*5
5 10 10 12	1	10*((10*5)+12)
6 7 8 10	1	10*(6+(7*8))
6 8 9 10	1	10*((6*9)+8)
6 10 10 12	1	10*((12*6)-10)
7 7 10 13	1	10*(13+(7*7))
7 8 10 10	1	10*((10*7)-8)
7 9 10 10	1	(10*(7*9))-10
8 9 10 10	1	10*((8*9)-10)
