1 7 8 11	1	(1+(7*8))*11
2 5 11 11	1	11*((11*5)+2)
3 4 12 13	1	(12*(13*4))+3
3 5 11 12	1	11*((12*5)-3)
3 6 8 13	1	(13*(6*8))+3
3 6 9 11	1	11*(3+(6*9))
3 6 10 11	1	((10*6)-3)*11
3 6 11 13	1	11*((13+6)*3)
3 7 9 10	1	(10*(7*9))-3
3 7 11 12	1	11*((12+7)*3)
3 8 11 11	1	11*((11+8)*3)
3 9 10 11	1	(10+9)*(11*3)
4 5 11 13	1	11*((13*4)+5)
4 9 11 12	1	11*((12*4)+9)
4 11 11 13	1	11*((11*4)+13)
5 7 10 11	1	((10*5)+7)*11
5 8 11 13	1	11*((13*5)-8)
5 9 11 12	1	11*(12+(5*9))
6 7 9 11	1	11*((7*9)-6)
6 8 9 11	1	11*((6*8)+9)
6 9 11 11	1	11*((11*6)-9)
7 7 8 11	1	11*((7*7)+8)
7 7 10 13	1	(13*(7*7))-10
7 8 8 11	1	11*((8*8)-7)
7 8 11 11	1	11+(11*(7*8))
7 10 11 13	1	((10*7)-13)*11
8 8 10 13	1	(10*(8*8))-13
