0 7 8 12	1	0+(12*(7*8))	
1 4 12 13	1	(1+13)*(12*4)	
1 4 13 13	1	((13*13)-1)*4	
1 5 11 12	1	(1+(11*5))*12	
1 6 8 12	1	(1+6)*(12*8)	
1 6 8 13	1	(1+13)*(6*8)	
1 7 7 12	1	(1+7)*(12*7)	
1 7 8 11	1	(1+11)*(7*8)	
1 7 8 12	1	1*(12*(7*8))	
1 7 8 13	1	(13-1)*(7*8)	
1 7 9 12	1	12*(7*(9-1))	
1 8 8 12	1	12*(8*(8-1))	
2 4 7 12	1	12*(2*(4*7))	
2 4 12 12	1	12*((12+2)*4)	
2 5 8 12	1	12*((2+5)*8)	
2 6 7 8	1	2*(6*(7*8))	
2 6 7 12	1	12*((2+6)*7)	
2 6 8 12	1	(12+2)*(6*8)	
2 6 9 12	1	12*(2+(6*9))	
2 6 10 11	1	((10*11)+2)*6	
2 7 8 10	1	(10+2)*(7*8)	
2 7 10 12	1	(10-2)*(12*7)	
2 8 9 12	1	12*(8*(9-2))	
3 4 7 8	1	3*(4*(7*8))	
3 4 8 12	1	12*((3+4)*8)	
3 4 11 12	1	(11+3)*(12*4)	
3 5 7 12	1	12*((3+5)*7)	
3 6 7 13	1	(13+3)*(6*7)	
3 6 8 11	1	(11+3)*(6*8)	
3 7 8 9	1	(3+9)*(7*8)	
3 7 9 11	1	((11*9)-3)*7	
3 7 11 12	1	(11-3)*(12*7)	
3 8 9 9	1	(3+(9*9))*8	
3 8 10 12	1	(10-3)*(12*8)	
4 4 6 7	1	4*(4*(6*7))	
4 4 7 12	1	12*((4+4)*7)	
4 4 10 12	1	(10+4)*(12*4)	
4 4 12 13	1	12*((13*4)+4)	
4 4 13 13	1	(13*(13*4))-4	
4 5 9 12	1	12*(4*(5+9))	
4 5 12 12	1	12*((12*5)-4)	
4 6 7 12	1	(12+4)*(6*7)	
4 6 8 10	1	(10+4)*(6*8)	
4 6 8 12	1	12*(4*(6+8))	
4 6 9 12	1	((12*9)+4)*6	
4 6 10 12	1	((10*6)-4)*12	
4 7 7 12	1	12*(4*(7+7))	
4 7 8 8	1	(4+8)*(7*8)	
4 7 10 10	1	((10*10)-4)*7	
4 7 11 13	1	(11+13)*(4*7)	
4 7 12 12	2	(12+12)*(4*7)	12*((12-4)*7)
4 8 8 10	1	((10*8)+4)*8	
4 8 8 11	1	((11*8)-4)*8	
4 8 8 13	1	(13+8)*(4*8)	
4 8 9 12	1	(12+9)*(4*8)	
4 8 10 11	1	(10+11)*(4*8)	
4 8 11 12	1	(11-4)*(12*8)	
4 8 12 12	1	12*((12*4)+8)	
4 11 12 12	1	((11*4)+12)*12	
4 12 12 13	1	(12+(12*13))*4	
5 6 7 11	1	(11+5)*(6*7)	
5 6 8 9	1	(5+9)*(6*8)	
5 6 9 13	1	((13*9)-5)*6	
5 6 10 12	1	((10*5)+6)*12	
5 7 7 8	1	(5+7)*(7*8)	
5 7 7 13	1	((13*7)+5)*7	
5 7 12 13	1	12*((13-5)*7)	
5 8 12 12	1	12*((12-5)*8)	
5 9 11 12	1	(11+(5*9))*12	
5 9 12 13	1	12*((13*5)-9)	
5 11 12 12	1	(11*(12*5))+12	
6 6 7 8	1	(6+6)*(7*8)	
6 6 7 10	1	(10+6)*(6*7)	
6 6 8 8	1	6*((6+8)*8)	
6 6 8 13	1	((13*6)+6)*8	
6 7 7 8	1	6*((7+7)*8)	
6 7 7 9	1	6*(7*(7+9))	
6 7 8 8	1	6*(7*(8+8))	
6 7 9 10	1	((10*9)+6)*7	
6 8 8 12	1	12*((6*8)+8)	
6 8 8 13	1	((13*8)+8)*6	
6 8 9 10	1	((10*9)-6)*8	
6 8 10 12	1	((10*12)-8)*6	
6 8 12 12	1	(12+(12*6))*8	
6 8 12 13	1	12*((13-6)*8)	
6 9 11 11	1	((11*11)-9)*6	
6 9 11 13	1	((11*9)+13)*6	
6 10 10 12	1	((10*10)+12)*6	
6 10 11 12	2	(10*(11*6))+12	((11*6)-10)*12
7 7 7 12	1	12*(7+(7*7))	
7 7 8 11	1	((11*7)+7)*8	
7 7 8 13	1	((13*7)-7)*8	
7 7 9 12	1	12*((7*9)-7)	
7 7 12 12	1	(12+(12*7))*7	
7 8 8 11	1	((11*8)+8)*7	
7 8 8 13	1	((13*8)-8)*7	
7 9 12 12	1	((12*9)-12)*7	
8 8 8 12	1	12*((8*8)-8)	
8 8 9 12	1	(12+(8*9))*8	
8 8 12 12	1	((12*8)-12)*8	
