0 6 7 13	1	0+(13*(6*7))	
1 3 13 13	1	(1+13)*(13*3)	
1 5 7 13	1	(1+5)*(13*7)	
1 6 6 13	1	(1+6)*(13*6)	
1 6 7 12	1	(1+12)*(6*7)	
1 6 7 13	1	1*(13*(6*7))	
1 6 8 13	1	13*(6*(8-1))	
1 6 9 10	1	(1+(10*9))*6	
1 7 7 11	1	(1+(11*7))*7	
1 7 7 13	1	13*(7*(7-1))	
2 3 7 13	1	13*(2*(3*7))	
2 3 12 13	1	(12+2)*(13*3)	
2 4 7 13	1	13*((2+4)*7)	
2 4 10 13	1	((10*4)+2)*13	
2 4 11 13	1	((11*4)-2)*13	
2 5 6 13	1	13*((2+5)*6)	
2 5 8 13	1	13*(2+(5*8))	
2 6 7 11	1	(11+2)*(6*7)	
2 6 9 13	1	13*(6*(9-2))	
2 7 8 10	1	((10*8)-2)*7	
2 7 8 13	1	13*(7*(8-2))	
2 7 12 13	1	(12*(13*7))/2	
2 8 13 13	1	13*((13+8)*2)	
2 9 12 13	1	(12+9)*(13*2)	
2 10 11 13	1	(10+11)*(13*2)	
3 3 7 13	1	13*((3+3)*7)	
3 3 11 13	1	(11+3)*(13*3)	
3 3 13 13	1	13*((13*3)+3)	
3 4 6 13	1	13*((3+4)*6)	
3 4 10 13	1	(10+4)*(13*3)	
3 5 9 13	2	13*((5*9)-3)	13*(3*(5+9))
3 6 7 10	1	(10+3)*(6*7)	
3 6 8 11	1	((11*8)+3)*6	
3 6 8 13	1	13*(3*(6+8))	
3 6 10 13	1	(10-3)*(13*6)	
3 6 12 13	1	((12*3)+6)*13	
3 7 7 13	1	13*(3*(7+7))	
3 7 9 9	1	7*((9*9)-3)	
3 7 9 13	1	13*(7*(9-3))	
3 7 13 13	1	(13+13)*(3*7)	
3 9 11 13	1	((11*3)+9)*13	
3 10 12 13	1	((10*3)+12)*13	
3 13 13 13	1	(13+(13*13))*3	
4 5 10 11	1	(10*(11*5))-4	
4 6 7 9	1	(4+9)*(6*7)	
4 6 9 13	1	13*((4*9)+6)	
4 6 11 13	1	(11-4)*(13*6)	
4 6 12 13	1	((12*4)-6)*13	
4 7 10 13	1	(10-4)*(13*7)	
4 8 10 13	1	(10+(4*8))*13	
4 10 13 13	1	13*((13*4)-10)	
5 6 7 8	1	(5+8)*(6*7)	
5 6 8 12	1	((12*8)-5)*6	
5 6 9 12	1	(12*(5*9))+6	
5 6 12 13	2	(12+(5*6))*13	(12-5)*(13*6)
5 7 7 13	1	13*((5*7)+7)	
5 7 11 13	1	(11-5)*(13*7)	
5 7 13 13	1	(13+(13*5))*7	
5 8 10 13	1	((10*5)-8)*13	
5 11 13 13	1	((11*5)-13)*13	
6 6 6 13	1	13*(6+(6*6))	
6 6 7 7	1	6*((6+7)*7)	
6 6 7 12	1	((12*6)+6)*7	
6 6 8 13	1	13*((6*8)-6)	
6 6 9 10	1	(10*(6*9))+6	
6 6 13 13	2	13*((13-6)*6)	(13+(13*6))*6
6 7 7 12	2	((12*7)+7)*6	((12*7)-6)*7
6 7 8 9	1	(6+(8*9))*7	
6 7 11 12	1	((11*6)+12)*7	
6 7 12 13	1	(12-6)*(13*7)	
6 8 9 11	1	((11*9)-8)*6	
6 8 10 11	1	((10*8)+11)*6	
6 8 13 13	1	((13*8)-13)*6	
6 9 9 10	1	(10+(9*9))*6	
6 9 10 10	1	((10*10)-9)*6	
6 9 12 13	1	13*((6*9)-12)	
7 7 7 11	1	(11*(7*7))+7	
7 7 7 13	1	13*((7*7)-7)	
7 7 8 10	1	((10*7)+8)*7	
7 7 13 13	2	13*((13-7)*7)	((13*7)-13)*7
7 8 10 11	1	((11*8)-10)*7	
7 9 10 12	1	((10*9)-12)*7	
8 13 13 13	1	(13+13)*(13+8)	
9 12 13 13	1	(12+9)*(13+13)	
10 11 13 13	1	(10+11)*(13+13)	
