1 3 13 13	1	(13*(13*3))-1	
1 5 9 11	1	(1+(5*9))*11	
2 4 11 11	1	11*((11*4)+2)	
2 4 11 12	1	11*((12*4)-2)	
2 6 7 12	1	(12*(6*7))+2	
2 6 8 11	1	11*((6*8)-2)	
2 7 8 9	1	2+(7*(8*9))	
2 10 11 13	1	(10+13)*(11*2)	
2 11 11 12	1	11*((11+12)*2)	
3 7 7 11	1	11*((7*7)-3)	
3 7 11 13	1	11*((13*3)+7)	
3 10 11 12	1	(10+(12*3))*11	
3 11 11 13	1	11*((11*3)+13)	
4 5 10 11	1	((10*5)-4)*11	
4 6 7 11	1	11*(4+(6*7))	
4 6 10 11	1	((10*4)+6)*11	
4 6 11 13	1	11*((13*4)-6)	
4 9 10 11	1	(10+(4*9))*11	
5 6 8 11	1	11*((5*8)+6)	
5 6 10 10	1	(10*(10*5))+6	
5 7 11 11	1	11*(11+(5*7))	
5 9 11 11	2	11+(11*(5*9))	11*((11*5)-9)
6 6 10 11	1	(10+(6*6))*11	
6 8 8 8	1	(8*(8*8))-6	
6 8 9 11	1	11*((6*9)-8)	
7 8 10 11	1	11*((7*8)-10)	
9 10 13 13	1	(10+13)*(13+9)	
9 11 12 13	1	(11+12)*(13+9)	
10 10 12 13	1	(10+12)*(10+13)	
10 11 11 13	1	(10+13)*(11+11)	
10 11 12 12	1	(10+12)*(11+12)	
11 11 11 12	1	(11+11)*(11+12)	
