1 3 13 13	1	(1+(13*13))*3	
1 4 10 13	1	10*((13*4)-1)	
1 5 10 10	1	(1+(10*5))*10	
1 6 7 12	1	(1+(12*7))*6	
2 5 8 13	1	((13*8)-2)*5	
2 5 10 10	1	((10*10)+2)*5	
2 7 7 10	1	10*(2+(7*7))	
2 8 8 8	1	(8*(8*8))-2	
3 3 13 13	1	(13*(13*3))+3	
3 4 10 12	1	10*((12*4)+3)	
3 4 10 13	1	10*((13+4)*3)	
3 5 9 11	1	((11*9)+3)*5	
3 5 10 12	1	10*((12+5)*3)	
3 6 8 10	1	10*(3+(6*8))	
3 6 8 11	1	((11*8)-3)*6	
3 6 9 10	1	10*((6*9)-3)	
3 6 10 11	1	10*((11+6)*3)	
3 7 10 10	1	10*((10+7)*3)	
3 8 9 10	1	10*(3*(8+9))	
3 10 12 13	1	10*(12+(13*3))	
4 5 6 13	1	(13+4)*(5*6)	
4 5 10 11	1	10*((11*5)-4)	
4 6 9 9	1	(4+(9*9))*6	
4 7 10 11	1	10*((11*4)+7)	
4 10 10 11	1	10*((10*4)+11)	
4 10 10 13	1	(10*(13*4))-10	
5 5 6 12	1	(12+5)*(5*6)	
5 6 6 11	1	(11+6)*(5*6)	
5 6 7 10	1	(10+7)*(5*6)	
5 6 8 9	1	5*(6*(8+9))	
5 6 8 10	1	((10*8)+5)*6	
5 6 8 12	1	((12*8)+6)*5	
5 6 9 10	2	10*((5*9)+6)	((10*9)-5)*6
5 6 9 12	1	((12*9)-6)*5	
5 7 8 10	1	10*((7*8)-5)	
5 7 11 13	1	(11+(13*7))*5	
5 8 10 11	2	((10*11)-8)*5	10*(11+(5*8))
5 8 10 13	1	(13*(5*8))-10	
5 9 10 12	2	((10*9)+12)*5	10*((12*5)-9)
5 10 10 10	1	10+(10*(10*5))	
6 6 7 12	1	(12*(6*7))+6	
6 6 7 13	2	((13*7)-6)*6	((13*6)+7)*6
6 6 12 13	1	((12*6)+13)*6	
6 7 8 9	1	6+(7*(8*9))	
6 7 8 11	1	((11*7)+8)*6	
6 7 9 10	1	10*((6*7)+9)	
6 8 9 13	1	(13+(8*9))*6	
6 8 11 12	1	((12*8)-11)*6	
6 9 10 10	1	10*((10*6)-9)	
7 9 10 12	1	10*((7*9)-12)	
8 8 10 13	1	10*((8*8)-13)	
