1 7 8 9	1	(1+(7*8))*9
1 8 8 8	1	1+(8*(8*8))
2 3 13 13	1	((13*13)+2)*3
2 5 9 11	1	((11*5)+2)*9
3 5 9 12	1	((12*5)-3)*9
3 6 9 9	1	(3+(6*9))*9
3 6 9 10	1	((10*6)-3)*9
3 6 9 13	1	(13+6)*(3*9)
3 6 13 13	1	(13*(13*3))+6
3 7 9 12	1	(12+7)*(3*9)
3 8 9 11	1	(11+8)*(3*9)
3 9 9 10	1	(10+9)*(3*9)
4 5 9 13	1	((13*4)+5)*9
4 7 10 13	1	(10*(13*4))-7
4 9 9 12	1	((12*4)+9)*9
4 9 11 13	1	((11*4)+13)*9
5 7 8 13	1	(13*(5*8))-7
5 7 9 10	1	((10*5)+7)*9
5 8 9 13	1	((13*5)-8)*9
5 9 9 12	1	(12+(5*9))*9
5 10 10 13	1	(10*(10*5))+13
6 7 9 9	1	((7*9)-6)*9
6 7 9 12	1	(12*(6*7))+9
6 8 9 9	1	((6*8)+9)*9
6 9 9 11	1	((11*6)-9)*9
7 7 8 9	1	((7*7)+8)*9
7 8 8 9	1	((8*8)-7)*9
7 8 9 9	1	(7*(8*9))+9
7 9 10 13	1	((10*7)-13)*9
