0 4 12 12	1	0+(12*(12*4))	
0 6 8 12	1	0+(12*(6*8))	
0 8 8 9	1	0+(8*(8*9))	
1 3 12 12	1	(1+3)*(12*12)	
1 4 11 12	1	(1+11)*(12*4)	
1 4 11 13	1	(1+(11*13))*4	
1 4 12 12	1	1*(12*(12*4))	
1 4 12 13	1	12*((13-1)*4)	
1 5 8 12	1	(1+5)*(12*8)	
1 5 9 13	1	((13*5)-1)*9	
1 5 12 12	1	12*(12*(5-1))	
1 6 7 12	1	(1+7)*(12*6)	
1 6 8 11	1	(1+11)*(6*8)	
1 6 8 12	1	1*(12*(6*8))	
1 6 8 13	1	(13-1)*(6*8)	
1 6 9 12	1	12*(6*(9-1))	
1 7 7 12	1	12*((7*7)-1)	
1 7 8 9	1	(1+7)*(8*9)	
1 7 8 12	1	12*((7-1)*8)	
1 7 9 9	1	(1+(7*9))*9	
1 8 8 8	1	(1+8)*(8*8)	
1 8 8 9	1	1*(8*(8*9))	
1 8 8 10	1	(10-1)*(8*8)	
1 8 9 9	1	8*(9*(9-1))	
2 2 12 12	2	12*(12*(2+2))	12*(12*(2*2))
2 3 8 12	1	12*(2*(3*8))	
2 4 6 12	1	12*(2*(4*6))	
2 4 8 9	1	2*(4*(8*9))	
2 4 8 12	1	12*((2+4)*8)	
2 4 10 12	1	(10+2)*(12*4)	
2 5 10 12	1	((10*5)-2)*12	
2 6 6 8	1	2*(6*(6*8))	
2 6 6 12	1	12*((2+6)*6)	
2 6 8 9	1	(2+6)*(8*9)	
2 6 8 10	1	(10+2)*(6*8)	
2 6 9 11	1	((11*6)-2)*9	
2 6 10 12	1	(10-2)*(12*6)	
2 6 12 12	1	12*(12*(6-2))	
2 7 8 8	1	(2+7)*(8*8)	
2 7 8 10	1	((10*7)+2)*8	
2 8 8 11	1	(11-2)*(8*8)	
2 8 8 12	1	12*(8*(8-2))	
2 8 9 10	1	(10-2)*(8*9)	
2 8 12 12	1	(12*(12*8))/2	
2 11 12 13	1	(11+13)*(12*2)	
2 12 12 12	1	12*((12+12)*2)	
3 3 8 8	1	3*(3*(8*8))	
3 3 8 12	1	12*((3+3)*8)	
3 3 12 13	1	12*((13+3)*3)	
3 4 4 12	1	12*(3*(4*4))	
3 4 6 8	1	3*(4*(6*8))	
3 4 9 12	1	12*((3+9)*4)	
3 4 9 13	1	(13+3)*(4*9)	
3 4 12 12	1	12*((12+4)*3)	
3 5 6 12	1	12*((3+5)*6)	
3 5 8 9	1	(3+5)*(8*9)	
3 5 9 12	1	12*(3+(5*9))	
3 5 11 12	1	(11+5)*(12*3)	
3 6 6 13	1	(13+3)*(6*6)	
3 6 8 8	1	(3+6)*(8*8)	
3 6 8 9	1	(3+9)*(6*8)	
3 6 9 11	1	((11*9)-3)*6	
3 6 10 12	1	(10+6)*(12*3)	
3 6 11 12	1	(11-3)*(12*6)	
3 7 9 12	1	12*(3*(7+9))	
3 7 12 12	1	12*(12*(7-3))	
3 8 8 12	2	12*(3*(8+8))	(12-3)*(8*8)
3 8 9 11	1	(11-3)*(8*9)	
3 8 9 12	1	12*(8*(9-3))	
3 8 11 13	1	(11+13)*(3*8)	
3 8 12 12	1	(12+12)*(3*8)	
3 9 12 13	1	12*((13*3)+9)	
3 12 12 12	2	12*(12+(12*3))	(12*(12*12))/3
4 4 4 9	1	4*(4*(4*9))	
4 4 6 6	1	4*(4*(6*6))	
4 4 6 12	1	12*((4+4)*6)	
4 4 8 9	1	(4+4)*(8*9)	
4 4 8 12	1	12*(4*(4+8))	
4 4 9 12	1	(12+4)*(4*9)	
4 4 11 12	1	((11*4)+4)*12	
4 4 11 13	1	(11*(13*4))+4	
4 4 12 13	1	12*((13*4)-4)	
4 5 7 12	1	12*(4*(5+7))	
4 5 8 8	1	(4+5)*(8*8)	
4 5 8 13	1	(13+5)*(4*8)	
4 5 9 11	1	(11+5)*(4*9)	
4 5 9 12	1	((12*5)+4)*9	
4 6 6 12	2	12*(4*(6+6))	(12+4)*(6*6)
4 6 8 8	1	(4+8)*(6*8)	
4 6 8 12	1	(12+6)*(4*8)	
