0 7 8 13	1	0+(13*(7*8))	
1 4 13 13	1	(1+13)*(13*4)	
1 5 11 13	1	(1+(11*5))*13	
1 6 8 13	1	(1+6)*(13*8)	
1 7 7 13	1	(1+7)*(13*7)	
1 7 8 12	1	(1+12)*(7*8)	
1 7 8 13	1	1*(13*(7*8))	
1 7 9 13	1	13*(7*(9-1))	
1 8 8 13	1	13*(8*(8-1))	
1 8 9 10	1	(1+(10*9))*8	
1 9 9 9	1	(9*(9*9))-1	
2 4 7 13	1	13*(2*(4*7))	
2 4 12 13	1	(12+2)*(13*4)	
2 5 8 13	1	13*((2+5)*8)	
2 6 7 13	1	13*((2+6)*7)	
2 6 9 13	1	13*(2+(6*9))	
2 6 11 11	1	(11*(11*6))+2	
2 7 8 11	1	(11+2)*(7*8)	
2 7 10 13	1	(10-2)*(13*7)	
2 8 9 13	1	13*(8*(9-2))	
3 4 8 13	1	13*((3+4)*8)	
3 4 11 13	1	(11+3)*(13*4)	
3 5 7 13	1	13*((3+5)*7)	
3 7 8 10	1	(10+3)*(7*8)	
3 7 11 13	1	(11-3)*(13*7)	
3 8 8 11	1	((11*8)+3)*8	
3 8 10 13	1	(10-3)*(13*8)	
4 4 7 13	1	13*((4+4)*7)	
4 4 10 13	1	(10+4)*(13*4)	
4 4 13 13	1	13*((13*4)+4)	
4 5 9 13	1	13*(4*(5+9))	
4 5 12 13	1	((12*5)-4)*13	
4 6 8 13	1	13*(4*(6+8))	
4 6 10 13	1	((10*6)-4)*13	
4 7 7 13	1	13*(4*(7+7))	
4 7 8 9	1	(4+9)*(7*8)	
4 7 9 12	1	((12*9)-4)*7	
4 7 10 10	1	((10*10)+4)*7	
4 7 12 13	1	(12-4)*(13*7)	
4 7 13 13	1	(13+13)*(4*7)	
4 8 11 13	1	(11-4)*(13*8)	
4 8 12 13	1	((12*4)+8)*13	
4 11 12 13	1	((11*4)+12)*13	
4 13 13 13	1	(13+(13*13))*4	
5 6 10 13	1	((10*5)+6)*13	
5 7 8 8	1	(5+8)*(7*8)	
5 7 9 11	1	((11*9)+5)*7	
5 7 13 13	1	13*((13-5)*7)	
5 8 8 12	1	((12*8)-5)*8	
5 8 12 12	1	(12*(12*5))+8	
5 8 12 13	1	(12-5)*(13*8)	
5 9 11 13	1	(11+(5*9))*13	
5 9 13 13	1	13*((13*5)-9)	
5 11 13 13	1	(11*(13*5))+13	
6 7 7 8	1	(6+7)*(7*8)	
6 7 10 11	1	((10*11)-6)*7	
6 8 8 13	1	13*((6*8)+8)	
6 8 10 12	1	(10*(12*6))+8	
6 8 13 13	2	13*((13-6)*8)	(13+(13*6))*8
6 10 11 13	1	((11*6)-10)*13	
7 7 7 13	1	13*(7+(7*7))	
7 7 8 12	1	((12*7)+7)*8	
7 7 9 13	1	13*((7*9)-7)	
7 7 13 13	1	(13+(13*7))*7	
7 8 8 12	1	((12*8)+8)*7	
7 9 13 13	1	((13*9)-13)*7	
8 8 8 13	1	13*((8*8)-8)	
8 8 9 10	1	(10*(8*9))+8	
8 8 9 11	1	((11*9)-8)*8	
8 8 10 11	1	((10*8)+11)*8	
8 8 13 13	1	((13*8)-13)*8	
8 9 9 10	1	(10+(9*9))*8	
8 9 10 10	1	((10*10)-9)*8	
